time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.52,0.01984345,-0.005941425,-0.03874358,0.005070826,-0.08309726,-0.0328533,-0.7186186,0.05985782,-0.8721936,355.8826,18.93381,359.3955,0.0781244,-0.08488299,-0.0471538,-0.02828286,-0.1039341,0.1623058,-0.6936437,-0.4570226,-0.6395332,348.5527,27.28214,3.073943,0.07370988,-0.1510844,-0.04795874,-0.443164,-0.2316636,0.01763428,-0.5984206,-0.4734498,-0.6793276,359.7388,9.192612,349.9753,
12.776,0.02035436,-0.00570786,-0.03699858,-0.004827538,-0.08655356,-0.03168048,-0.7183188,0.05980703,-0.8726857,355.8925,19.00296,359.4391,0.0776175,-0.1060278,-0.04938398,-0.09203406,-0.1264167,0.1541391,-0.6926888,-0.4590559,-0.6402813,348.7313,27.38074,3.175877,0.07094488,-0.17858,-0.05270498,-0.4575633,-0.2254008,-0.04305553,-0.597868,-0.4762419,-0.6802989,0.04779351,9.420905,350.2192,
26.451,0.02061046,-0.005796169,-0.03510955,-0.01410821,-0.09462682,-0.0328318,-0.7179934,0.05981275,-0.8731601,355.8906,19.08647,359.4821,0.08028685,-0.1335668,-0.05251578,-0.1574553,-0.1848061,0.1792507,-0.6916623,-0.461563,-0.6409747,348.9994,27.57766,3.306914,0.06678218,-0.2020822,-0.06351761,-0.3831923,-0.1981054,-0.1017889,-0.5971152,-0.4796642,-0.6816094,0.1557997,9.56471,350.4396,
40.332,0.02073484,-0.005150166,-0.03400775,-0.03360215,-0.09844112,-0.03910904,-0.7176543,0.05990002,-0.873652,355.9047,19.15732,359.5578,0.08362959,-0.1656552,-0.0556387,-0.1867687,-0.2328581,0.2219504,-0.6905912,-0.4645571,-0.6416969,349.294,27.82033,3.385573,0.06566043,-0.2247251,-0.07786443,-0.2423422,-0.1866686,-0.1749963,-0.5962289,-0.4836092,-0.6830312,0.04667891,9.680355,350.6667,
54.061,0.02053709,-0.003942404,-0.03254038,-0.04086998,-0.1045207,-0.05010531,-0.7173365,0.05996004,-0.8740857,355.8921,19.23989,359.6313,0.08659297,-0.1987603,-0.05646192,-0.1895788,-0.2637978,0.2722916,-0.6895504,-0.4681022,-0.6423312,349.6083,28.0871,3.404987,0.06995073,-0.2666928,-0.08849619,-0.2426595,-0.185459,-0.2296069,-0.5952364,-0.4887809,-0.6841859,0.09548011,9.845235,350.9762,
68.108,0.02059869,-0.002224874,-0.03131394,-0.04944439,-0.1108708,-0.06280419,-0.7170389,0.05998787,-0.8744975,355.8896,19.32397,359.7237,0.086129,-0.2518441,-0.05382661,-0.1829186,-0.252626,0.3309999,-0.6884717,-0.4729387,-0.6427634,349.971,28.30378,3.357388,0.07664987,-0.3355056,-0.09285197,-0.4810099,-0.1473144,-0.2335921,-0.5941313,-0.4947431,-0.6861233,0.6916133,10.02003,351.4003,
82.116,0.02023208,-0.0004990448,-0.02973191,-0.049405,-0.1224604,-0.06896947,-0.7167875,0.05999824,-0.8748504,355.874,19.43215,359.7979,0.08497036,-0.3109787,-0.04381572,-0.2589484,-0.2289751,0.4313924,-0.6877106,-0.4785171,-0.643164,350.5464,28.45847,3.373144,0.09199549,-0.4205001,-0.1013098,-0.8572527,-0.163815,-0.1718262,-0.5927426,-0.5015234,-0.6870063,1.779478,10.36514,351.8602,
95.626,0.01977526,0.001249153,-0.02783683,-0.04412382,-0.1322507,-0.06319329,-0.716483,0.06011638,-0.875139,355.8703,19.54337,359.8499,0.07671274,-0.3886528,-0.02449155,-0.535101,-0.2115099,0.5442612,-0.6872733,-0.4854996,-0.64315,351.5062,28.47939,3.761822,0.09869678,-0.4913724,-0.1120935,-1.169603,-0.1431977,-0.2411654,-0.5916827,-0.5085138,-0.6897286,2.925198,10.67379,352.5964,
110.444,0.01937391,0.003183414,-0.0257195,-0.04529096,-0.1423817,-0.06596495,-0.7161763,0.06027868,-0.8753855,355.8624,19.65486,359.9336,0.06436916,-0.4774446,0.0009402258,-0.8957599,-0.2280334,0.6723557,-0.6863747,-0.4931892,-0.6419132,352.8153,28.45415,4.441491,0.1016411,-0.5293363,-0.1442474,-1.195762,-0.1380094,-0.3973999,-0.5904367,-0.5163605,-0.6923146,3.632086,10.93825,353.4526,
123.663,0.01913178,0.005353629,-0.02388995,-0.05620392,-0.1503677,-0.09011339,-0.7158957,0.06042024,-0.8756869,355.8319,19.76297,0.07572196,0.04789221,-0.5698497,0.02660757,-1.18733,-0.2380846,0.7955395,-0.6867028,-0.502481,-0.6413391,354.2704,28.41058,5.180752,0.09377416,-0.5684444,-0.1694741,-1.185588,0.05147447,-0.5075874,-0.5893937,-0.5245869,-0.69529,4.342638,10.81658,354.3385,
