time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.49,-0.2445364,0.0001825022,0.0577164,-0.02554895,0.4064484,-0.03745597,-0.6807559,0.06412694,-0.7386128,359.593,354.8565,359.4527,-0.4865729,-0.3736424,0.1320447,-0.9486852,0.4270444,-0.6385506,-0.7073202,-0.3104235,-0.4909967,333.1851,358.1062,2.035522,-0.457762,-0.3441441,0.09719998,-0.5990419,0.7713076,-0.4800898,-0.6515278,-0.3589617,-0.5095173,348.6736,341.6928,348.435,
13.222,-0.2603597,-0.0003000665,0.06257641,-0.04038825,0.4312878,-0.05427097,-0.6847582,0.06413725,-0.7376026,359.6739,354.4737,359.5168,-0.519011,-0.3944925,0.1357813,-0.9239297,0.5284724,-0.5975743,-0.7146556,-0.3159024,-0.4892577,333.8915,357.3853,2.106508,-0.4971185,-0.3676094,0.1044437,-0.5917612,0.9101895,-0.5229989,-0.6587879,-0.3641528,-0.5076061,349.4532,340.9052,348.3067,
26.873,-0.2768669,0.0008445431,0.06757949,-0.07195082,0.466095,-0.08330102,-0.6889887,0.06423023,-0.7365326,359.8098,354.0468,359.6082,-0.5503662,-0.4187298,0.1386078,-0.9038592,0.6273463,-0.5073268,-0.7226214,-0.3217981,-0.48753,334.5807,356.7465,1.982385,-0.5349379,-0.4015659,0.1127491,-0.6364618,0.9845119,-0.5808598,-0.6665071,-0.3698358,-0.5058404,350.3602,340.1804,348.1697,
40.367,-0.2942303,0.002448261,0.0731305,-0.08902835,0.5027484,-0.1004262,-0.6934977,0.06427673,-0.735365,359.9073,353.5964,359.6739,-0.5919053,-0.4495974,0.1434956,-0.9386549,0.7616081,-0.4986343,-0.7313169,-0.3282093,-0.4856082,335.3799,355.9209,1.874581,-0.5739395,-0.4339164,0.1169879,-0.7200534,1.152389,-0.589646,-0.6746141,-0.3756501,-0.5037348,351.3804,339.2654,347.8311,
54.428,-0.3120318,0.003922367,0.07875326,-0.09281099,0.5391065,-0.09827446,-0.6982942,0.06436113,-0.7341301,359.988,353.1272,359.7154,-0.643703,-0.4867291,0.1497122,-1.036955,0.8320419,-0.6233605,-0.7407816,-0.3349587,-0.4835576,336.3953,354.8821,2.034449,-0.6181104,-0.4643477,0.117946,-0.8049342,1.268998,-0.5479848,-0.6837254,-0.3819363,-0.5018946,352.3923,338.3791,347.3496,
68.328,-0.3301044,0.005358931,0.08478476,-0.07365561,0.5728926,-0.08837497,-0.7032534,0.06448439,-0.732779,0.02342051,352.6144,359.7617,-0.697527,-0.5305783,0.1539587,-1.199972,0.8106659,-0.8115296,-0.750787,-0.3422602,-0.4815533,337.6853,353.7931,2.439465,-0.6704987,-0.5025233,0.1101275,-0.949238,1.465075,-0.4440498,-0.6932442,-0.389208,-0.5003052,353.4669,337.3505,346.5223,
82.006,-0.3481993,0.007563119,0.09107962,-0.049264,0.6088498,-0.08283344,-0.7084759,0.0646871,-0.7312758,0.05381722,352.0792,359.8218,-0.7474493,-0.578786,0.1516232,-1.371539,0.8243446,-0.9242334,-0.7615926,-0.3506455,-0.4805604,339.146,352.7408,2.760436,-0.7185457,-0.5406414,0.1014542,-1.083225,1.606938,-0.4024418,-0.7039709,-0.3963366,-0.4991342,354.6778,336.3415,345.7115,
96.016,-0.3667258,0.007709841,0.09771252,-0.01138531,0.6490533,-0.08681528,-0.7139369,0.06468049,-0.729677,0.01906396,351.4954,359.9121,-0.7982251,-0.6177633,0.1391494,-1.344415,0.9622054,-1.042273,-0.7727251,-0.3588206,-0.4786628,340.325,351.3865,3.078264,-0.778506,-0.5826479,0.08274692,-1.214389,1.935986,-0.3291497,-0.7140804,-0.4047705,-0.4978178,355.9535,334.8131,344.5554,
110.775,-0.3853238,0.004746296,0.1037109,0.01391238,0.6983644,-0.1080358,-0.7197285,0.06460884,-0.7281128,0.04239671,350.8751,0.05041859,-0.8402326,-0.6643633,0.1285073,-1.59329,1.028091,-0.9797991,-0.784304,-0.3675888,-0.4771962,342.0431,350.3989,2.918177,-0.8124256,-0.6361089,0.07335638,-1.454534,1.977263,-0.3210099,-0.7255035,-0.413807,-0.4963652,357.4865,333.8318,343.3304,
123.849,-0.4031506,-0.001802597,0.1087554,0.01515117,0.7490247,-0.1424964,-0.7257029,0.06430921,-0.7265203,0.08921747,350.2121,0.2088182,-0.8886961,-0.7105676,0.1107484,-1.629,1.143731,-0.971705,-0.7969606,-0.3776747,-0.476919,343.4878,349.2219,2.81803,-0.8730147,-0.6850573,0.05610047,-1.522935,2.296804,-0.2443064,-0.7381674,-0.4233221,-0.4949903,358.908,332.1336,341.9429,
137.485,-0.41914,-0.01158177,0.1120909,-0.00648896,0.794192,-0.1622822,-0.7317971,0.06388083,-0.7249132,0.1865379,349.5247,0.3297024,-0.9505569,-0.7630054,0.07678052,-1.583902,1.406504,-0.9209092,-0.8103505,-0.3886288,-0.4768072,344.7235,347.7421,2.508425,-0.9294412,-0.7353951,0.02693043,-1.492337,2.43621,-0.2176722,-0.7504219,-0.4337195,-0.4949011,0.2176146,330.5022,340.7072,
151.471,-0.4338213,-0.02267553,0.1146087,-0.04346894,0.8207263,-0.1640093,-0.7380717,0.06332907,-0.7232227,0.3063315,348.8488,0.4078025,-0.9985416,-0.8085361,0.04197077,-1.660457,1.646095,-0.7924286,-0.8239778,-0.399736,-0.4770899,346.1071,346.2947,1.840221,-0.9767523,-0.7958173,-0.0005879179,-1.433199,2.498765,-0.3034708,-0.7641101,-0.4449238,-0.4947439,1.695307,328.9453,339.7051,
165.485,-0.4477949,-0.03401653,0.1172325,-0.06695659,0.8371996,-0.1436708,-0.7445656,0.06257394,-0.7214712,0.3941517,348.1639,0.4554042,-1.059544,-0.867044,-0.005559117,-1.763467,2.013011,-0.7380694,-0.8385589,-0.4118749,-0.4780196,347.6058,344.4206,0.97995,-1.027624,-0.8539239,-0.04062771,-1.330287,2.650904,-0.4253943,-0.7781061,-0.4565586,-0.4953533,3.305449,327.1169,338.8254,
179.146,-0.4616949,-0.0460513,0.1197923,-0.08748611,0.8601846,-0.1270621,-0.7512878,0.06164441,-0.7197649,0.5256762,347.4341,0.4997264,-1.125682,-0.9193427,-0.06939029,-1.9739,2.481305,-0.7631649,-0.8534374,-0.4236484,-0.4805543,349.4565,342.0533,359.8739,-1.070578,-0.8886014,-0.09579531,-1.228877,2.75066,-0.4136807,-0.7923679,-0.4681299,-0.4971609,4.725331,325.2361,337.8702,
193.18,-0.4764551,-0.05825423,0.1216542,-0.1325044,0.8913661,-0.1153803,-0.7582883,0.06057194,-0.7180728,0.728343,346.6819,0.4934275,-1.171111,-0.9523007,-0.1435298,-1.979096,2.519816,-0.9459668,-0.8689719,-0.4357629,-0.4842693,351.2936,340.0566,359.3567,-1.116025,-0.907104,-0.1669933,-1.189507,2.935968,-0.3012235,-0.8075013,-0.4794945,-0.5001642,6.086581,323.0668,336.7021,
207.198,-0.4904185,-0.07166436,0.1220575,-0.1762234,0.9307804,-0.1049188,-0.7653282,0.05919626,-0.716344,0.9220502,345.8822,0.4845158,-1.202049,-0.9782746,-0.2243675,-1.83138,2.318111,-1.203149,-0.8849667,-0.4484695,-0.4890142,353.0578,338.4229,359.3796,-1.165979,-0.9204937,-0.2554911,-1.125114,3.254738,-0.175734,-0.823068,-0.4917174,-0.5039209,7.471817,320.394,335.4191,
220.791,-0.5018461,-0.0840672,0.1208143,-0.2040313,0.9638525,-0.08396746,-0.7724677,0.0578312,-0.7146223,1.100107,345.0796,0.4279303,-1.226544,-1.003258,-0.3082762,-1.686676,2.091546,-1.349719,-0.9015016,-0.4615295,-0.4950234,354.7515,337.0586,359.4307,-1.197742,-0.9338332,-0.330723,-0.9879822,3.440579,-0.1098748,-0.8385635,-0.5038314,-0.5082839,8.840311,317.7046,334.355,
