time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.557,0.01348537,-0.007456218,0.006643033,-0.05030666,-0.0437259,0.04706589,-0.5779387,0.0655053,-0.05749173,357.8119,11.236,355.5327,0.008016177,0.002315577,0.01280626,-0.004682285,-0.05680845,0.02338271,-0.6445413,-0.3781835,0.08941668,347.6291,19.61239,7.225528,-0.0101621,-0.02693758,0.00810638,-0.2190592,0.203658,0.07994252,-0.529851,-0.3944035,0.1083079,355.4328,356.6942,346.4147,
13.345,0.01558814,-0.008046547,0.007188834,-0.05646668,-0.04482583,0.04953221,-0.5776786,0.06536433,-0.05739883,357.8726,11.27592,355.518,0.01233012,0.00305372,0.01165333,0.04298411,-0.05336291,0.06444587,-0.6443785,-0.3781175,0.0896311,347.6381,19.70084,7.1452,0.001030634,-0.03881297,0.01616657,-0.3528222,-0.01031668,-0.2180121,-0.5296946,-0.3944556,0.1088021,355.8953,356.9999,347.0022,
26.83,0.0182658,-0.007869997,0.00743757,-0.05834593,-0.04646605,0.0423424,-0.5772809,0.06525245,-0.05732837,357.9167,11.32053,355.5188,0.01437367,0.006401211,0.01005175,0.1102586,-0.04061182,0.07338306,-0.6442102,-0.3780252,0.08984569,347.5811,19.80972,6.998079,0.02402255,-0.02819755,0.01976125,-0.2450731,-0.3755574,-0.340265,-0.5293939,-0.3946038,0.1085994,355.7985,357.7663,347.5492,
40.614,0.02126396,-0.007191047,0.007667738,-0.04735802,-0.05551985,0.04205719,-0.576916,0.06514218,-0.05726478,357.9396,11.38442,355.4905,0.01336749,0.008696957,0.0108152,0.1486697,-0.01386539,0.0745047,-0.6440868,-0.3779224,0.09012695,347.4999,19.88086,6.834526,0.03061306,-0.01205518,0.01746541,-0.005970923,-0.4613219,-0.3298843,-0.5293189,-0.3946722,0.1088343,355.3889,358.1432,347.8866,
54.371,0.02474299,-0.00595312,0.00772277,-0.03540928,-0.06663082,0.05412295,-0.5764786,0.06509742,-0.05715799,357.9668,11.46124,355.4339,0.01078202,0.009433293,0.01665608,0.1444087,0.01724956,0.08742435,-0.6441406,-0.3778926,0.09032771,347.4601,19.91473,6.663277,0.03278902,0.0003622528,0.01408018,0.1883501,-0.4412571,-0.2262402,-0.5289034,-0.39497,0.1090498,354.8864,358.3398,347.9748,
68.53,0.02878331,-0.004482419,0.007917957,-0.03014008,-0.08500838,0.06114265,-0.5759747,0.06508073,-0.05703582,358.002,11.56455,355.3958,0.007218367,0.009624252,0.02295021,0.1189231,0.02271265,0.06223175,-0.6439357,-0.3776369,0.09106064,347.4271,19.9202,6.600833,0.02245322,0.004161524,0.01513068,0.317995,-0.2690004,-0.2197462,-0.5288718,-0.395358,0.1089775,354.4766,358.1788,348.1522,
82.306,0.03330562,-0.003258005,0.008182193,-0.02290118,-0.105052,0.06513735,-0.5753484,0.06503418,-0.05691315,358.0205,11.68028,355.3521,0.005432305,0.008429511,0.03262052,0.04348028,-0.002168704,0.05509534,-0.6439332,-0.3775055,0.091571,347.4824,19.93813,6.610172,-0.001116736,0.007430365,0.01303558,0.5799125,-0.01696002,-0.3693912,-0.52901,-0.3959811,0.109589,353.7827,357.5529,348.6969,
95.907,0.03852347,-0.003041743,0.008297184,-0.01725066,-0.1247129,0.07084379,-0.5745914,0.06496039,-0.05678564,358.0431,11.81253,355.2961,0.003762331,0.009902293,0.04195401,-0.007598257,-0.04071655,-0.005584626,-0.6440924,-0.3774697,0.09209032,347.4846,19.96807,6.701515,-0.02317549,0.007496418,0.01058136,0.804482,0.2223434,-0.6554453,-0.5289416,-0.3963537,0.110341,353.0616,356.6352,349.6907,
110.782,0.04410509,-0.003458882,0.008347021,-0.01628217,-0.152028,0.07998669,-0.5737491,0.06488088,-0.05666381,358.072,11.97939,355.2321,0.00605715,0.01112166,0.05591521,-0.08807388,-0.09709343,-0.05562563,-0.6435174,-0.3768174,0.09434943,347.5649,20.03315,6.966381,-0.02317384,0.008314632,0.008875054,0.9758583,0.2006367,-0.9529228,-0.5282895,-0.3971416,0.1099218,352.2336,356.0211,350.9886,
123.74,0.05023609,-0.002788753,0.008450455,-0.02178478,-0.17985,0.09637976,-0.5729053,0.06494263,-0.05653369,358.1268,12.17007,355.1505,0.01471922,0.01437161,0.07330269,-0.1384457,-0.1549107,-0.05258312,-0.6432521,-0.3765478,0.09554656,347.6895,20.15065,7.173316,-0.008659539,0.001006629,0.02755191,0.943521,-0.05369454,-1.405613,-0.5278754,-0.3969189,0.1113886,351.7604,355.8693,352.9278,
137.326,0.05632616,-0.0005393925,0.00915223,-0.01334787,-0.2098281,0.1106945,-0.5719876,0.06499925,-0.05638175,358.1384,12.38692,355.0551,0.02563633,0.02319709,0.0856864,-0.05222472,-0.1489723,-0.04368519,-0.6427393,-0.3761636,0.09681086,347.6121,20.27338,7.164763,0.02617267,0.0166247,0.04503247,0.9480287,-0.6430028,-1.931157,-0.5269721,-0.3969348,0.1130122,351.1835,356.4647,355.5263,
151.437,0.06274147,0.0009663684,0.009566156,-0.00184643,-0.235802,0.1164036,-0.5709739,0.06497219,-0.05626646,358.1437,12.61203,354.9655,0.04118039,0.03277471,0.09840079,0.06351526,-0.1116985,0.007340343,-0.6414401,-0.3753244,0.09900694,347.5033,20.40325,6.961704,0.07299197,0.0451914,0.0450341,1.258744,-1.223562,-2.256503,-0.525296,-0.3968445,0.1121904,349.8824,357.3888,358.2554,
165.352,0.06947268,-0.0001373203,0.00899648,-0.01268117,-0.2557364,0.1079903,-0.5698804,0.06484303,-0.05622515,358.1889,12.845,354.9296,0.0631092,0.04053029,0.113602,0.1543463,-0.1278071,0.0409211,-0.6402662,-0.3749037,0.1007895,347.3653,20.6298,6.752948,0.08899457,0.0724853,0.0335257,1.698412,-1.216074,-2.497439,-0.5236127,-0.3969897,0.1133993,348.1678,357.3124,1.010695,
179.079,0.07623778,-0.00402901,0.00777773,-0.03311716,-0.2628952,0.09394835,-0.5686396,0.06460938,-0.05617875,358.2491,13.06313,354.9118,0.09310785,0.04417506,0.1314421,0.1929737,-0.2244944,0.02692982,-0.6382035,-0.3743699,0.103451,347.2172,20.99682,6.689126,0.09062567,0.08836903,0.03367503,1.88213,-0.9670106,-2.813013,-0.5214242,-0.3962556,0.1145235,346.8313,356.5282,4.063499,
193.15,0.08382528,-0.008590331,0.006173817,-0.05631033,-0.2723126,0.104818,-0.5673102,0.06441864,-0.05616242,358.3447,13.3065,354.8391,0.1421776,0.04017093,0.1545712,0.1794154,-0.4118607,0.06875298,-0.6354088,-0.3740841,0.106305,347.2264,21.62487,6.675299,0.1121965,0.1015492,0.03425917,2.006014,-0.9314241,-3.063281,-0.518134,-0.3958695,0.1153369,345.5475,355.8976,7.293858,
207.079,0.09092729,-0.01256457,0.004048719,-0.07792655,-0.2878024,0.1319009,-0.5658813,0.06416848,-0.05615747,358.4719,13.57654,354.7478,0.1964565,0.03527018,0.1728751,0.2271292,-0.6014111,0.1303402,-0.6317443,-0.3737091,0.1095845,347.2108,22.45642,6.556146,0.1550855,0.1085709,0.03955436,2.192316,-1.1736,-3.424561,-0.5144073,-0.3955326,0.1167233,344.1788,355.5926,11.16876,
220.741,0.09807131,-0.01576601,0.001935919,-0.1046889,-0.301679,0.1568469,-0.564253,0.06391469,-0.05617002,358.6322,13.8534,354.6665,0.2586569,0.0277527,0.188897,0.3392377,-0.7477509,0.2547511,-0.6273414,-0.3736353,0.1128256,347.205,23.45836,6.186224,0.2071729,0.1128303,0.04887744,2.408829,-1.564913,-3.919007,-0.5097414,-0.3948659,0.1178489,342.8419,355.4365,15.85162,
234.523,0.1064084,-0.0181906,-0.0007479913,-0.1335156,-0.311281,0.1676875,-0.5624676,0.06365076,-0.05626822,358.7955,14.12584,354.6166,0.3187604,0.01867721,0.2000862,0.4850014,-0.8529399,0.41295,-0.6221669,-0.3736282,0.1162906,347.2308,24.60477,5.565694,0.2651055,0.1202336,0.05571707,2.609455,-1.873253,-4.329549,-0.5041273,-0.3939716,0.1191446,341.5685,355.239,20.87043,
248.578,0.1151519,-0.02096378,-0.00440458,-0.1494575,-0.3136533,0.1626844,-0.5605912,0.06327,-0.05645823,358.9461,14.38736,354.5789,0.4056183,0.00348129,0.2127155,0.7016051,-0.9566225,0.6617452,-0.6152568,-0.3737422,0.1201226,347.3636,26.01463,4.518667,0.3203506,0.1242399,0.0557811,2.820202,-2.018028,-4.69712,-0.4974148,-0.39337,0.1202614,340.2942,354.7366,26.17427,
262.527,0.1234322,-0.02522014,-0.009363639,-0.1543606,-0.3200471,0.1773705,-0.5587021,0.0627608,-0.05674121,359.1132,14.6732,354.4755,0.4802216,-0.00296255,0.221387,0.8899693,-1.007363,0.7516522,-0.6077935,-0.3737669,0.1239029,347.3466,27.36456,3.481279,0.3823472,0.125141,0.04123877,3.156775,-2.193444,-5.105642,-0.4895783,-0.3928417,0.1206655,338.8779,354.1778,32.0814,
276.247,0.1316074,-0.03119266,-0.01564817,-0.1715799,-0.3339742,0.2080135,-0.5566745,0.0621632,-0.05714244,359.3488,14.98923,354.3717,0.5540736,-0.001037605,0.2280435,1.013108,-1.097205,0.689585,-0.599295,-0.373839,0.1278394,347.1389,28.75447,2.61927,0.4641032,0.1227606,0.01063908,3.59562,-2.349141,-5.517543,-0.4802054,-0.3926347,0.1205276,337.2813,353.5724,38.53573,
290.303,0.1400814,-0.03542586,-0.02224215,-0.2135322,-0.3549503,0.2473989,-0.5545297,0.06163326,-0.05764261,359.6509,15.33947,354.2682,0.6362438,-0.003580376,0.2277959,1.081854,-1.311814,0.6542893,-0.5896545,-0.3742763,0.1316176,346.9734,30.45725,1.845657,0.541277,0.1040814,-0.01492207,3.751002,-2.351135,-5.744784,-0.4697416,-0.3926978,0.12019,336.0602,352.7061,44.85407,
304.164,0.1499328,-0.03679193,-0.02815555,-0.2324964,-0.3786797,0.2621181,-0.552179,0.06109813,-0.05819367,359.871,15.69042,354.1846,0.7147396,-0.01507615,0.2176195,1.18018,-1.565831,0.7365869,-0.579226,-0.3748782,0.1353101,346.9886,32.52978,0.8733957,0.622907,0.06955954,-0.03548953,3.72438,-2.376357,-5.908144,-0.4579895,-0.3930855,0.1196142,335.4054,351.697,51.22428,
317.924,0.1605354,-0.03608538,-0.03300879,-0.226347,-0.4033276,0.2309316,-0.549688,0.06065747,-0.05875051,0.03996846,16.05996,354.1689,0.8058213,-0.03949646,0.1977954,1.339362,-1.845515,0.9239049,-0.5674627,-0.3758855,0.1387448,347.248,35.01029,359.5827,0.7137127,0.03430217,-0.06001864,3.803458,-2.436364,-6.07325,-0.4449208,-0.3935996,0.1183617,334.9827,350.786,57.83625,
331.919,0.1706378,-0.03415307,-0.03693457,-0.2003793,-0.4314067,0.1965639,-0.547102,0.0602307,-0.0593309,0.1477235,16.46214,354.1098,0.9026712,-0.06978653,0.1704487,1.548574,-2.129332,1.082814,-0.5544003,-0.377194,0.1419721,347.5863,37.77279,358.0653,0.7852998,0.01210183,-0.08088261,3.933552,-2.409209,-6.169076,-0.4314291,-0.3939539,0.1167273,334.6443,350.0368,64.45159,
345.797,0.1802162,-0.03267043,-0.04064507,-0.1504223,-0.4693934,0.1922445,-0.5443565,0.05980876,-0.05998281,0.2365327,16.90008,353.9734,0.9780093,-0.09488021,0.1514109,1.639195,-2.296772,1.164618,-0.5408109,-0.3784757,0.1453131,348.0125,40.41659,356.6734,0.9063469,-0.002642228,-0.1257167,4.029771,-2.337729,-6.146054,-0.4152666,-0.3940986,0.11356,334.5024,349.6068,70.81432,
359.621,0.1902012,-0.03054608,-0.04430415,-0.1020832,-0.5239311,0.2147894,-0.5413687,0.05942681,-0.06067416,0.3213632,17.40835,353.8084,1.039159,-0.1064817,0.1390125,1.682008,-2.233576,1.240442,-0.5265082,-0.3790967,0.1480666,348.6536,42.6397,355.2531,1.011921,-0.006768728,-0.1751761,3.977486,-2.188745,-5.957322,-0.3982981,-0.3940192,0.1095945,334.5517,349.3174,76.58162,
373.292,0.2013709,-0.02814624,-0.04829394,-0.08051386,-0.5829847,0.2116853,-0.5382155,0.05905274,-0.0614267,0.3926454,17.96362,353.7078,1.087349,-0.09230892,0.113439,1.762954,-2.205309,1.090843,-0.5118514,-0.379412,0.1500966,348.9121,44.80283,353.7922,1.110316,-0.007421229,-0.2329641,3.872236,-2.044907,-5.716867,-0.3804689,-0.39378,0.1045997,334.8426,349.2191,81.93446,
387.464,0.2127338,-0.02690672,-0.05303006,-0.07926618,-0.633268,0.185631,-0.5350026,0.05868861,-0.06230356,0.4632228,18.53434,353.6389,1.122254,-0.05965538,0.06942094,1.835442,-2.301926,0.7011308,-0.497027,-0.3797688,0.1512906,348.4978,47.10606,352.329,1.205876,-0.005912078,-0.2922998,3.784842,-1.916191,-5.423001,-0.3615666,-0.3933735,0.09876424,335.3419,349.4647,86.84634,
