time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.395,0.1343686,0.04478828,-0.06556618,0.1706546,-0.5311732,-0.08482756,-0.002992244,0.0698342,-0.8006665,18.43658,333.592,359.391,-0.053024,-0.005068852,0.1122014,0.372534,-0.2757543,-0.2857842,-0.09970871,-0.6333116,-0.9803419,77.81815,269.233,327.3924,0.07690288,-0.1031533,0.457971,1.8774,-0.4543757,0.3745531,-0.01179388,-0.6530112,-0.8813108,58.02497,236.1142,280.051,
12.279,0.1410945,0.05453781,-0.07258834,0.1957928,-0.573622,-0.07346001,-0.0009358227,0.07086879,-0.801795,18.25205,334.1345,359.4313,-0.05933923,0.01670014,0.1603428,0.655453,-0.5180857,-0.4633087,-0.1001402,-0.632475,-0.9771459,77.26653,270.8771,327.7536,0.08546498,-0.1052855,0.5188733,1.976597,-0.6553702,0.7140992,-0.01056079,-0.6542367,-0.8744727,59.40736,239.2202,283.1602,
25.552,0.1476426,0.06649226,-0.07890299,0.2446917,-0.6026118,-0.04837312,0.001268595,0.07211351,-0.8030292,18.00298,334.6722,359.5038,-0.05987497,0.03677868,0.2094698,0.8785492,-0.6607146,-0.5136811,-0.1005159,-0.6315061,-0.9734901,76.79453,273.2536,328.9015,0.1038044,-0.1132394,0.5749398,2.13443,-0.5708494,1.005892,-0.009077694,-0.6554548,-0.8669283,61.09882,242.302,286.2186,
39.136,0.1533114,0.07857589,-0.08581583,0.3025709,-0.6316008,-0.01032259,0.003570287,0.07345507,-0.804341,17.68057,335.231,359.5608,-0.05829588,0.05636256,0.2614702,1.07302,-0.7663034,-0.5046631,-0.1010173,-0.6305704,-0.9691796,76.31789,276.2809,330.6828,0.1381135,-0.1253099,0.6410367,2.259339,-0.1981739,1.247285,-0.006971663,-0.6568205,-0.8578036,63.16104,244.8337,288.7489,
53.311,0.1584349,0.09014341,-0.09475211,0.3400677,-0.6617123,0.02462194,0.005938499,0.07496703,-0.8058512,17.3645,335.8044,359.6057,-0.05906288,0.07616431,0.3156071,1.248824,-0.9033796,-0.4640343,-0.10138,-0.6287314,-0.9644529,75.69244,279.8461,332.949,0.174677,-0.1296927,0.7366058,2.430112,0.2236997,1.67163,-0.005480006,-0.6580264,-0.84664,65.74204,248.0079,292.3222,
67.092,0.1636414,0.09982823,-0.1056253,0.3677636,-0.6798172,0.05685506,0.00838831,0.07646525,-0.8075675,16.99642,336.3538,359.647,-0.06537489,0.09820732,0.3660751,1.349308,-1.062806,-0.3699501,-0.1020008,-0.6271598,-0.9591779,74.86976,283.4968,335.391,0.1904917,-0.1082604,0.8769336,2.728921,0.4338722,1.904539,-0.00411362,-0.6576362,-0.8325345,68.18401,253.4579,297.9452,
80.84,0.1691559,0.1073242,-0.1164983,0.3902637,-0.6883193,0.09563855,0.01091179,0.07817852,-0.8094755,16.60446,336.8827,359.6467,-0.0757686,0.1187592,0.407703,1.337986,-1.175885,-0.2495236,-0.1029311,-0.6254451,-0.9534605,73.95459,286.6063,337.4981,0.1864054,-0.05199947,1.051725,3.197992,0.2767513,1.771171,-0.002015457,-0.6558822,-0.8159933,69.74888,262.169,306.041,
94.964,0.1768434,0.1161741,-0.1279489,0.425879,-0.6895657,0.1268157,0.01361141,0.07999343,-0.8115238,16.16264,337.4421,359.7133,-0.0897205,0.1433333,0.4461581,1.298426,-1.302741,-0.08228311,-0.1037196,-0.6223551,-0.9476515,72.84163,289.5455,339.5804,0.1929447,0.02114072,1.234476,3.76383,0.07747281,1.267141,0.000128299,-0.6541975,-0.7977644,70.64204,272.7962,315.0823,
109.598,0.1871719,0.124432,-0.1401781,0.4744211,-0.6955839,0.1362742,0.016583,0.08183289,-0.8138256,15.71616,338.031,359.8018,-0.105508,0.1705364,0.4825165,1.252371,-1.392339,0.1764241,-0.1050156,-0.6202117,-0.9411405,71.58127,292.5398,341.9562,0.2325481,0.09551602,1.385841,4.14287,0.0739584,0.3370873,0.003840663,-0.6507834,-0.7779224,71.33721,282.8716,322.6101,
122.582,0.1994755,0.1319912,-0.153487,0.5088627,-0.7226179,0.1165676,0.01971725,0.08379117,-0.8162979,15.30198,338.7046,359.9134,-0.1190876,0.1916138,0.5143361,1.193724,-1.38018,0.4517427,-0.1063725,-0.6174958,-0.9344911,70.32031,295.3517,344.404,0.3016715,0.1838622,1.495719,4.183871,0.0187633,-0.84653,0.009245116,-0.6450371,-0.7570983,71.79813,291.4832,327.9015,
