time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.397,0.06340511,-0.001093221,-0.02298251,-0.0544093,-0.6640444,0.002276347,-0.05537036,0.1389182,-0.7046338,3.52909,9.445853,355.4364,0.1286248,-0.00801437,0.04509296,0.002948655,-0.5838473,0.101026,-0.122225,-0.3200096,-0.5305454,357.1446,6.140229,358.8523,0.08120172,-0.1732058,-0.05657706,-0.6432567,0.3167503,0.6982747,0.07150501,-0.3216476,-0.5090728,6.876197,354.2216,348.6707,
12.144,0.07107284,-0.003240936,-0.02147395,-0.06509753,-0.7208908,0.0143963,-0.05424061,0.1388057,-0.7048736,3.556503,10.09672,355.3821,0.1470155,-0.01583567,0.05267518,-0.01291022,-0.6209295,0.1329738,-0.1201725,-0.320479,-0.5294862,357.1924,6.702864,358.7383,0.1076578,-0.2144674,-0.05636718,-0.7912143,0.1396436,0.4031342,0.07359678,-0.3250509,-0.5097229,7.686284,354.5157,348.64,
25.87,0.07856895,-0.004468085,-0.0204856,-0.08324867,-0.7723843,0.03187552,-0.05295375,0.1387484,-0.7051486,3.617491,10.77958,355.313,0.1657745,-0.02544105,0.06016182,-0.04414471,-0.6551756,0.178905,-0.1178552,-0.3210177,-0.5284367,357.3046,7.293488,358.5752,0.1352175,-0.2622474,-0.05446778,-1.03556,0.02107516,0.2997746,0.0761198,-0.3292175,-0.5100657,8.803587,354.8305,348.343,
39.639,0.08812294,-0.003876829,-0.01972564,-0.1150046,-0.8321378,0.03802859,-0.05138609,0.1388243,-0.7054516,3.725307,11.53824,355.2895,0.1926189,-0.03893957,0.0673733,-0.09894584,-0.7375857,0.2214524,-0.1150288,-0.321752,-0.5271449,357.5095,8.026405,358.4087,0.1707745,-0.3144245,-0.05540672,-1.290135,-0.1404234,0.2501376,0.07908187,-0.3336582,-0.5109197,10.10888,355.3746,347.9627,
53.403,0.09993726,-0.001722676,-0.01921825,-0.1482209,-0.9145566,0.03554172,-0.04960153,0.1388771,-0.7057403,3.800859,12.40438,355.2588,0.2269849,-0.05541471,0.07384758,-0.1681826,-0.8579305,0.2425483,-0.1118837,-0.3227822,-0.5261374,357.7845,8.914357,358.2916,0.2004802,-0.3497985,-0.06690788,-1.426687,-0.2552031,0.5275807,0.08244059,-0.338362,-0.5120624,11.24059,355.702,346.8814,
67.389,0.1127539,-0.0002670036,-0.01964253,-0.1609542,-1.016659,0.03593309,-0.04765585,0.1389331,-0.7061127,3.879399,13.36189,355.2147,0.2581431,-0.07127902,0.07779101,-0.2230342,-0.9619808,0.2565034,-0.1081508,-0.3238764,-0.5243728,358.0755,9.853106,358.1898,0.2154876,-0.3824002,-0.08780337,-1.549211,-0.2116471,1.163404,0.08630848,-0.3439164,-0.5133436,12.34729,355.3564,344.7189,
81.437,0.1252397,-0.000176009,-0.02144519,-0.1747197,-1.11668,0.02710094,-0.04564288,0.1388699,-0.7064879,3.949667,14.38859,355.2102,0.2896971,-0.09045288,0.08225863,-0.3207184,-1.056288,0.270126,-0.1042685,-0.3252564,-0.5230396,358.5009,10.849,358.1293,0.2349432,-0.4328721,-0.1182424,-1.725712,-0.1405729,1.806376,0.09107488,-0.3508196,-0.5156484,13.5963,354.6762,341.9813,
94.906,0.1364453,-0.0004103544,-0.02438645,-0.1963206,-1.196348,0.01484585,-0.04353532,0.1388966,-0.7069167,4.055634,15.44311,355.2094,0.3220027,-0.1107362,0.08236183,-0.3765988,-1.165877,0.2685975,-0.1001714,-0.3271315,-0.522181,358.8995,11.9554,358.1052,0.2663337,-0.4987493,-0.151635,-1.97201,-0.02965949,1.814451,0.09620578,-0.3582119,-0.5177651,15.29365,354.2499,340.1601,
109.242,0.1462665,-0.0002228507,-0.02727231,-0.2006677,-1.262541,0.02303404,-0.04129156,0.1389024,-0.7073239,4.13038,16.54063,355.1512,0.3575012,-0.136049,0.08105952,-0.4293244,-1.28374,0.3481618,-0.09500919,-0.3291491,-0.5201311,359.4116,13.17528,357.9345,0.3425386,-0.556706,-0.1913904,-1.989568,-0.09315546,1.042195,0.103136,-0.3649435,-0.5219847,16.84824,354.8706,340.1216,
122.84,0.1555004,0.0006984644,-0.02959675,-0.1823527,-1.336779,0.04491173,-0.03885564,0.1389216,-0.7077211,4.173726,17.72153,355.0441,0.3967622,-0.1669762,0.07868962,-0.4821371,-1.433397,0.4820984,-0.0899195,-0.331822,-0.5191532,0.03413246,14.56062,357.6257,0.464348,-0.5629747,-0.2441966,-1.443651,-0.5879919,-0.07330939,0.1108427,-0.3731472,-0.5269531,16.98037,356.8998,341.5667,
136.51,0.1668929,0.001776641,-0.03246806,-0.1564538,-1.436529,0.06128313,-0.03619978,0.1389297,-0.7082171,4.202532,19.00892,354.9275,0.4321968,-0.1931971,0.07167508,-0.4709475,-1.615429,0.5846023,-0.0844502,-0.3346347,-0.5179689,0.5851889,16.14734,357.2532,0.5910815,-0.5744592,-0.3050033,-1.139826,-1.077102,-1.090783,0.1194642,-0.3817436,-0.5325887,16.92097,359.6737,343.6132,
