time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.462,-0.04508636,0.005317661,-0.003378101,-0.08473807,0.08488328,-0.0136002,0.02590087,0.148473,-0.8004478,355.0051,0.9716706,354.5601,-0.1060985,0.1500881,-0.006914046,0.2532099,0.223354,0.04834589,-0.08937934,0.05915054,-0.5331596,338.6171,339.4123,45.8321,-0.1212116,0.14411,-0.03379976,0.5424591,0.2201777,0.09947553,-0.007388766,0.07565599,-0.5202577,327.9217,348.7262,340.9768,
13.133,-0.04942511,0.005087422,0.001431305,-0.09899128,0.1003501,-0.02900144,0.02510217,0.148536,-0.8002977,355.1073,0.867395,354.5986,-0.1208353,0.1232365,0.009134926,0.08612906,0.1206755,-0.008094194,-0.09124406,0.0602641,-0.5325504,338.8089,339.3115,45.80296,-0.1220238,0.1258462,-0.01217071,0.3300657,-0.03730534,0.04615262,-0.009619925,0.07653497,-0.519903,327.9199,348.9276,341.2878,
26.387,-0.05395329,0.005270722,0.00583362,-0.1113347,0.1199626,-0.04402793,0.0242503,0.1486054,-0.8000472,355.222,0.7450175,354.6481,-0.1289259,0.09928321,0.02372115,0.014276,0.03594815,-0.0206806,-0.09306851,0.06124269,-0.5321852,338.9608,339.3034,45.78917,-0.1259148,0.1049753,0.008566223,0.2275954,-0.08639689,0.04463213,-0.01111116,0.07737392,-0.5188113,327.8725,349.0009,341.3718,
40.422,-0.05822638,0.005875194,0.009934044,-0.1144713,0.1368369,-0.05221288,0.02334508,0.1487046,-0.7997295,355.324,0.6167238,354.687,-0.1310915,0.07757846,0.03810333,0.037732,-0.04337238,0.009519799,-0.09527535,0.06177641,-0.5311363,339.0153,339.466,45.81074,-0.1438947,0.07458619,0.03792743,0.09317797,0.1036782,-0.07356615,-0.01388552,0.07780349,-0.517548,328.1429,348.7247,341.2897,
54.292,-0.06290913,0.007358988,0.01404973,-0.1205782,0.1551747,-0.06161228,0.022351,0.1488649,-0.7994326,355.4437,0.4663786,354.7415,-0.1419785,0.04414561,0.05989452,-0.07090792,-0.1952971,0.01235938,-0.09766504,0.06186244,-0.5297114,339.4234,339.6417,45.70768,-0.1706354,0.04489856,0.06742774,-0.009758797,0.3142256,-0.258269,-0.01614312,0.07808393,-0.5160885,328.6186,348.1422,341.2779,
68.237,-0.06830174,0.008742145,0.01880268,-0.1154215,0.1810899,-0.0723554,0.0212675,0.1490104,-0.7990738,355.5375,0.2818733,354.7997,-0.1543348,0.01833454,0.07698461,-0.2110215,-0.2698345,0.06445024,-0.100323,0.06196459,-0.5285057,339.8383,339.8143,45.4086,-0.1878995,0.01727946,0.09478361,-0.08620216,0.4694092,-0.2984087,-0.01885223,0.07773058,-0.5143031,329.0394,347.7405,341.0664,
82.07,-0.07312817,0.009347585,0.02277029,-0.1004179,0.2075415,-0.08202267,0.02016243,0.1491167,-0.7986641,355.6067,0.06806244,354.8631,-0.172,-0.00647227,0.08802921,-0.3914477,-0.2176123,0.08014399,-0.1028255,0.06122328,-0.5274531,340.2191,339.735,44.9934,-0.2125007,-0.01630853,0.1208188,-0.1085905,0.7381209,-0.3813771,-0.0221253,0.07714655,-0.5115163,329.548,346.995,340.7495,
95.852,-0.07825682,0.009390907,0.02668798,-0.08686907,0.2321928,-0.09114375,0.01903549,0.1492017,-0.7982202,355.6774,359.844,354.9332,-0.1903427,-0.03185207,0.09949621,-0.5672826,-0.1507732,0.1385411,-0.1059882,0.06082203,-0.5252621,340.587,339.6483,44.39681,-0.2345605,-0.04904832,0.1417831,-0.1065917,0.9620147,-0.4079989,-0.02498657,0.07578347,-0.5096626,330.0196,346.2182,340.325,
109.687,-0.08313836,0.008093172,0.02984349,-0.08433433,0.2484325,-0.111794,0.01782945,0.1492101,-0.7977639,355.7711,359.6202,355.0447,-0.2130058,-0.05690698,0.1087035,-0.7857177,-0.07973512,0.1301579,-0.109545,0.05992261,-0.5235019,341.0844,339.3584,43.70736,-0.2429853,-0.07684007,0.1602668,-0.106552,1.170869,-0.2616922,-0.02789363,0.07399002,-0.5069482,330.3144,345.6906,339.4751,
123.215,-0.08838683,0.005500702,0.03212858,-0.09962458,0.2721578,-0.1348213,0.01646087,0.1491877,-0.7972949,355.9102,359.3554,355.1653,-0.2502967,-0.09294205,0.1206795,-0.94109,-0.05977817,0.0009001195,-0.1136182,0.05771544,-0.5219159,341.7431,338.874,43.24179,-0.2487943,-0.1271601,0.1942397,-0.2648627,1.372363,-0.09433106,-0.03146777,0.07143877,-0.5032561,330.8414,345.4533,338.1937,
