time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.381,-0.3784246,0.03317342,-0.1752931,-0.1851658,-0.186361,0.1346643,-0.2881796,0.01902956,0.3306328,350.316,13.70356,350.6115,-0.1836449,0.3067236,-0.2075613,0.2392634,-0.8871334,-0.3657962,-0.3216988,-0.33725,0.5440181,314.0686,43.02558,347.0778,-0.2767642,0.3470374,-0.3606898,1.028848,-0.1084078,-0.6574704,-0.1766831,-0.3372307,0.4922351,318.1976,339.959,61.23191,
13.289,-0.3593521,0.03551163,-0.1691806,-0.1712869,-0.1893582,0.1478323,-0.2927127,0.01952267,0.3284469,350.4345,13.91088,350.5566,-0.1449012,0.3010191,-0.1931359,0.05363782,-0.8751583,-0.2612172,-0.3225017,-0.3334106,0.5416657,313.6906,42.84337,347.8169,-0.2151294,0.350583,-0.3460779,1.354753,-0.03585513,-0.3686197,-0.1787196,-0.3327758,0.4879979,317.3185,340.6642,61.96647,
26.71,-0.3403702,0.03468649,-0.1625168,-0.145,-0.2029547,0.1592398,-0.2970061,0.01981795,0.326344,350.5228,14.14153,350.4893,-0.113913,0.29907,-0.1876609,-0.05699128,-0.9207618,-0.1613617,-0.3231605,-0.3295785,0.539255,313.3023,42.74015,348.6268,-0.1585949,0.3556119,-0.3474805,1.535257,0.1597706,-0.188113,-0.1802152,-0.3288176,0.4833876,316.1945,341.407,62.41882,
40.431,-0.3215273,0.03083753,-0.1560932,-0.1340564,-0.2081157,0.1691033,-0.3010299,0.02000886,0.3242873,350.6501,14.35655,350.4306,-0.0821308,0.3017896,-0.1907133,-0.1136217,-1.031553,-0.06415685,-0.3232384,-0.3255012,0.53663,312.86,42.73213,349.5509,-0.1194888,0.3423357,-0.3442966,1.382118,0.2243918,-0.06280421,-0.1815563,-0.3249413,0.4791885,315.5134,341.9674,62.56543,
54.046,-0.3029658,0.02583244,-0.1497851,-0.1460489,-0.2106799,0.1740698,-0.3048007,0.02019018,0.3223031,350.8089,14.57039,350.3964,-0.05304889,0.3095576,-0.2043404,-0.06866652,-1.154705,-0.01716159,-0.3230175,-0.3213517,0.5336931,312.2524,42.92999,350.3312,-0.09413713,0.3173622,-0.3346469,1.022058,0.1695276,0.06294535,-0.1826131,-0.3214679,0.4746495,315.3458,342.4109,62.4197,
68.165,-0.2848087,0.02107993,-0.1430562,-0.1582696,-0.2089266,0.1805273,-0.3083404,0.02038646,0.3204967,350.9681,14.78261,350.348,-0.0233001,0.3186095,-0.2292304,0.09630457,-1.295974,-0.02172602,-0.3223921,-0.3172526,0.5305182,311.401,43.47392,350.8224,-0.07933543,0.2910112,-0.3259622,0.630201,0.07689694,0.131491,-0.1833882,-0.3180056,0.4702634,315.4941,342.6437,62.19217,
81.982,-0.2671633,0.01498005,-0.1357112,-0.1421516,-0.212408,0.183231,-0.3116494,0.02038205,0.3188112,351.0607,15.00273,350.2758,0.003840141,0.3260207,-0.2492142,0.2779154,-1.327347,-0.04389617,-0.3216511,-0.3132253,0.5273131,310.5459,44.19475,350.993,-0.05619541,0.2696375,-0.3220878,0.3346245,0.01889849,0.1746595,-0.1831441,-0.3147403,0.4655426,315.7207,342.8348,61.89555,
95.715,-0.2495781,0.008089086,-0.1283103,-0.132118,-0.2132663,0.1945399,-0.314651,0.02030355,0.3171064,351.1919,15.22634,350.1893,0.03079107,0.3288607,-0.2662401,0.4865615,-1.291201,-0.092678,-0.3207471,-0.3096104,0.5240564,309.6421,45.16421,350.7665,-0.02229005,0.2655087,-0.3201231,0.462991,-0.0121424,0.2377312,-0.1837233,-0.3108144,0.461496,315.5439,343.4266,61.88988,
109.948,-0.2317446,-0.0005433559,-0.1205594,-0.1151851,-0.2191021,0.2060133,-0.3173792,0.0200628,0.3155328,351.2974,15.46644,350.0857,0.0595696,0.3289915,-0.2749875,0.6715858,-1.170985,-0.116183,-0.3188353,-0.3048204,0.5211571,308.881,46.33717,350.1814,0.01089004,0.2650769,-0.327637,0.5626422,-0.003467203,0.1537188,-0.1821879,-0.3076962,0.4567457,315.2095,343.647,62.20331,
123.649,-0.2134221,-0.009974737,-0.1124397,-0.09766097,-0.2273183,0.2151144,-0.3198564,0.01970649,0.3141147,351.3919,15.71196,349.9766,0.08441272,0.3290763,-0.279523,0.8428931,-1.051329,-0.1420563,-0.317572,-0.3010828,0.518032,308.1456,47.71621,349.3079,0.04706094,0.2610939,-0.3247989,0.7032052,-0.105058,0.1521308,-0.1805713,-0.3045692,0.4522806,315.0338,344.0884,62.62226,
