time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.378,-0.2935926,-0.03010043,0.06646135,0.08174149,-0.3030919,0.2608584,-0.146425,0.02040315,0.6637766,352.9254,9.563359,355.7803,-0.2806262,0.05087544,0.09740088,0.673328,-0.3579701,0.007039033,-0.2508816,-0.4182388,0.8708526,333.0663,10.3078,20.63926,-0.438458,0.2071912,-0.001609564,1.582768,-0.4894156,-0.7469859,-0.1052177,-0.3585941,0.876506,332.8874,354.1317,13.16003,
13.215,-0.2788509,-0.02701414,0.06780204,0.1011052,-0.310439,0.2139727,-0.1499029,0.02007049,0.6647379,352.8352,9.840384,355.6803,-0.2620589,0.0316528,0.09635732,0.6578405,-0.4232826,1.473352E-05,-0.2542184,-0.4185907,0.8724779,332.743,10.86013,20.71889,-0.4317644,0.1957435,-0.006126225,1.650835,-0.6230558,-0.8370682,-0.1108152,-0.3571827,0.8768242,331.7821,353.9919,14.61721,
25.992,-0.263755,-0.02537648,0.06768402,0.09740984,-0.313682,0.1638484,-0.1531421,0.01969999,0.6656228,352.7834,10.0968,355.6372,-0.238264,0.01404311,0.100397,0.6102899,-0.3601708,0.08108278,-0.2571079,-0.4188794,0.8742916,332.5285,11.36386,20.50511,-0.4141662,0.1814244,-0.01217926,1.715603,-0.7151885,-0.9018804,-0.1157121,-0.3558536,0.8770977,330.6575,353.802,16.142,
40.003,-0.246773,-0.02572729,0.06583877,0.0602851,-0.3082716,0.1192542,-0.1561221,0.0192697,0.6664468,352.7989,10.32796,355.6323,-0.2094643,3.476534E-05,0.1068897,0.5463655,-0.2322395,0.2002728,-0.2595943,-0.4192933,0.8759131,332.4108,11.82496,20.0626,-0.3929206,0.1711737,-0.01959658,1.762236,-0.7524789,-0.9259436,-0.1203308,-0.3546743,0.8771324,329.5195,353.5896,17.61185,
54.164,-0.2290969,-0.02694519,0.06284066,-0.0005341341,-0.2897238,0.08688619,-0.158838,0.01889122,0.6672069,352.8847,10.52856,355.6588,-0.1785981,-0.007535728,0.1103793,0.520498,-0.1327686,0.2628353,-0.2615575,-0.4195801,0.877638,332.2506,12.25792,19.60863,-0.3680797,0.1655364,-0.02879471,1.737348,-0.7174745,-0.9080301,-0.1246076,-0.3529463,0.8772247,328.467,353.329,18.94147,
67.5,-0.2106429,-0.02596009,0.0590582,-0.06730226,-0.2664479,0.07003385,-0.1612626,0.01866871,0.6679186,353.0216,10.71449,355.6931,-0.1426592,-0.01126325,0.1118349,0.5094975,-0.1400576,0.3227943,-0.2629258,-0.4196244,0.8795993,332.1442,12.82612,19.20034,-0.34547,0.1611376,-0.0408434,1.583607,-0.5223978,-0.9011255,-0.1282468,-0.3517052,0.8763082,327.5848,352.7685,20.01738,
81.718,-0.1912006,-0.02255796,0.05569838,-0.1088789,-0.248589,0.0577819,-0.1634205,0.01849782,0.6686255,353.1309,10.89543,355.7295,-0.1060531,-0.01451192,0.1086034,0.5096741,-0.2130957,0.3595858,-0.2642395,-0.4203948,0.8806868,332.0562,13.49342,18.8821,-0.3225382,0.1544437,-0.05809477,1.377874,-0.2290542,-0.928002,-0.1312611,-0.350435,0.875703,326.8297,351.8698,20.90541,
95.481,-0.171012,-0.01764365,0.05293425,-0.1226894,-0.2334194,0.05243472,-0.1652977,0.01839525,0.6693128,353.2237,11.06913,355.7474,-0.07220075,-0.01336025,0.1003739,0.5537066,-0.3056248,0.3241331,-0.2647928,-0.4203829,0.8824132,331.8453,14.19345,18.68963,-0.2913742,0.1457728,-0.06647288,1.146524,-0.06610565,-0.9347537,-0.1338565,-0.3486448,0.8757638,326.3082,350.9808,21.73711,
109.503,-0.1507567,-0.01174453,0.05060171,-0.1246462,-0.2241558,0.06165415,-0.1668481,0.01838911,0.6699624,353.3189,11.25023,355.7339,-0.04044239,-0.009205555,0.0952996,0.5334031,-0.3795599,0.2783216,-0.2648942,-0.4203786,0.8839728,331.6948,14.79875,18.60862,-0.2459607,0.1379786,-0.06676154,1.037871,-0.1337879,-0.8870803,-0.1353371,-0.3477474,0.8748246,325.8277,350.4043,22.71871,
122.903,-0.1301098,-0.005989971,0.04830152,-0.113489,-0.209943,0.07284067,-0.1680681,0.01843166,0.6705776,353.3935,11.41028,355.7042,-0.00784193,-0.002830432,0.08992228,0.5127857,-0.4353801,0.2185812,-0.2647477,-0.4208199,0.8847889,331.5142,15.34747,18.61081,-0.1938678,0.1253339,-0.0623413,1.027995,-0.3702711,-0.8349134,-0.1367512,-0.3469343,0.8743773,325.4309,350.1391,23.95691,
