time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.521,-0.1762862,-0.02964827,-0.1127946,0.1882408,-0.256551,0.4268904,0.1927534,0.008736491,0.2037756,350.3979,9.52037,359.7138,-0.7041898,0.5622188,0.08696109,2.27155,1.378776,-0.09752298,0.2411257,-0.4168764,0.4312946,345.2114,24.63948,359.549,-0.8605399,0.2770264,0.2260708,1.643464,0.4135335,-0.6039611,0.3059554,-0.4828266,0.363816,353.1229,26.8029,339.3341,
13.224,-0.1934153,-0.0603179,-0.1221958,0.2961125,-0.2770574,0.5584495,0.1897358,0.007149398,0.2018427,350.201,10.00353,359.0647,-0.7737266,0.5416216,0.0790475,2.524416,1.504619,0.02794422,0.2291323,-0.4113878,0.4324682,344.0111,24.02211,357.2506,-0.9428501,0.2553419,0.2336121,1.292406,0.2772225,-0.8052692,0.2910624,-0.4807695,0.3670782,352.1382,26.39794,339.5167,
26.566,-0.2063809,-0.0915437,-0.1307344,0.3828045,-0.3358541,0.5811789,0.1866718,0.005075693,0.1998378,349.9605,10.52654,358.6227,-0.8519756,0.4927481,0.08234179,2.603176,1.666939,0.2418243,0.2159583,-0.4070258,0.4337769,343.177,23.25432,354.9221,-1.018494,0.235016,0.2385977,1.158873,0.2403072,-0.911685,0.2756264,-0.4789896,0.3703728,351.1248,25.84432,339.5554,
40.503,-0.218714,-0.1279223,-0.1381529,0.4112782,-0.4139166,0.487425,0.1833216,0.002293766,0.1978486,349.7349,11.03024,358.3843,-0.9165738,0.4288918,0.09512541,2.48871,1.762181,0.5542728,0.2022156,-0.4031303,0.4357433,342.8723,22.5739,352.6595,-1.114893,0.214144,0.2427162,1.282804,0.3902434,-0.8962444,0.2584882,-0.4775798,0.3732871,350.1278,24.8878,339.156,
54.372,-0.234106,-0.1649387,-0.1406615,0.3060865,-0.4500573,0.4145446,0.1796219,-0.0006957054,0.1959527,349.8228,11.46976,358.1691,-0.995681,0.3732962,0.1127703,2.380235,1.941287,0.7577785,0.1867151,-0.39955,0.437353,342.676,21.61415,350.4343,-1.210456,0.2025833,0.2388855,1.66768,0.6499986,-0.7494609,0.2410089,-0.4761721,0.3763547,349.0714,23.537,338.0697,
68.035,-0.252465,-0.1970248,-0.1412138,0.1794726,-0.4111763,0.4181636,0.1756451,-0.003988504,0.194043,349.9336,11.82381,357.8452,-1.081219,0.3318594,0.1255224,2.345109,2.072389,0.9061998,0.1704082,-0.3961362,0.43919,342.4355,20.60818,348.1481,-1.300265,0.1965866,0.2244222,2.086862,0.8688638,-0.4702109,0.2221688,-0.4748736,0.3784343,348.0737,22.16612,336.4616,
82.046,-0.2701164,-0.222171,-0.13941,0.09683683,-0.3449458,0.4591262,0.1716219,-0.007442236,0.1922563,350.1017,12.13601,357.4967,-1.166853,0.3114933,0.1334059,2.389258,2.121032,1.036093,0.1527207,-0.3921128,0.4413527,342.132,19.72593,345.7278,-1.358192,0.2008893,0.1967698,2.193799,0.7258424,-0.3754584,0.2029762,-0.4731728,0.3809237,346.8888,21.371,335.2949,
95.903,-0.2833684,-0.2411724,-0.1351291,0.006335591,-0.2960362,0.4708455,0.1675269,-0.01108682,0.1905271,350.3641,12.42003,357.2608,-1.269434,0.2956561,0.1402172,2.231579,2.124187,1.046503,0.1326589,-0.3889362,0.4427286,341.9741,18.7306,343.7589,-1.414528,0.2005614,0.177397,2.036513,0.6270228,-0.3074937,0.1824729,-0.471059,0.3831773,346.016,20.72086,334.4915,
110.43,-0.2922062,-0.2566188,-0.1282701,-0.1304227,-0.2797166,0.4154964,0.1633576,-0.01492804,0.1889666,350.7316,12.67354,357.2375,-1.393386,0.275046,0.1587487,1.770955,2.184287,0.8877892,0.1113775,-0.3852883,0.4458517,342.2361,17.3455,342.6366,-1.489326,0.2071758,0.1624367,1.94537,0.658976,-0.302206,0.1604497,-0.4689747,0.3843737,345.1566,19.82552,333.777,
123.649,-0.2992883,-0.2682615,-0.1197537,-0.2921317,-0.2626608,0.3316238,0.1589841,-0.01889747,0.1875738,351.2096,12.8462,357.337,-1.538453,0.2640469,0.1911818,1.258011,2.502235,0.5851035,0.08798427,-0.3811278,0.4489875,342.8496,15.11755,342.1235,-1.584348,0.2089991,0.1559945,1.954004,1.01316,-0.1852763,0.1372343,-0.4668581,0.3864009,344.6717,18.35505,332.7815,
