time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.408,0.02312582,0.01158935,-0.05570807,0.1032816,-0.08060902,-0.1287986,0.1421057,0.111462,-0.8915026,5.765825,358.8645,356.4601,0.1038805,-0.02324662,0.1135116,0.2262938,-0.5274424,-0.3053875,0.00136623,-0.5923763,-0.9064171,53.19375,327.6486,350.7829,0.1799772,-0.09641844,0.2180629,0.7527986,1.106505,0.7927755,0.1291607,-0.6450745,-0.8692298,74.90089,279.3339,302.9242,
13.078,0.02642509,0.01954438,-0.0637068,0.1370776,-0.09055018,-0.09438553,0.1425944,0.1119915,-0.8925411,5.594998,358.9557,356.4778,0.1187095,-0.01747835,0.1323401,0.2682658,-0.625432,-0.4072182,0.003120692,-0.5926577,-0.9044299,52.98215,328.3588,350.6378,0.1757391,-0.05208866,0.3004581,1.020195,0.9629445,1.459686,0.1310061,-0.6447513,-0.8630754,75.10744,285.2657,310.7228,
26.764,0.03176532,0.02905843,-0.07092975,0.1824381,-0.1120379,-0.06275046,0.1432231,0.1126556,-0.8936838,5.372945,359.0697,356.4828,0.1366899,-0.01657501,0.1513783,0.3105138,-0.6133436,-0.544922,0.004910184,-0.5929855,-0.902034,52.93489,329.3166,350.7742,0.2009365,-0.0002819297,0.457531,1.942785,0.9081491,1.617063,0.1340552,-0.6433707,-0.8552958,74.77886,297.538,323.8169,
40.7,0.03885734,0.03811157,-0.07869019,0.2411097,-0.1454162,-0.05349752,0.1439709,0.1133299,-0.895017,5.082066,359.2281,356.5214,0.1486086,-0.01554511,0.1689698,0.3613672,-0.5891887,-0.6338403,0.006683584,-0.5930617,-0.8998097,52.86317,330.3521,351.0323,0.2454313,0.03299337,0.572925,2.465606,0.8286861,0.9008408,0.1378156,-0.6428926,-0.8468348,74.31814,307.5806,333.0733,
54.314,0.04698531,0.04702523,-0.0889836,0.2749985,-0.1742764,-0.05594888,0.1448342,0.1141553,-0.8965954,4.823802,359.399,356.568,0.1528074,-0.009759405,0.1876171,0.4085041,-0.6709308,-0.6594507,0.008394057,-0.5932621,-0.8970713,52.617,331.3115,351.0937,0.3137032,0.04984311,0.6546825,2.581117,0.8195327,-0.3912635,0.1426758,-0.6415448,-0.8376811,74.422,316.2243,339.4744,
68.346,0.05434267,0.05494991,-0.1015356,0.3127713,-0.2024048,-0.04355086,0.1457362,0.1150739,-0.8983845,4.504027,359.5787,356.5592,0.1491169,-0.002321913,0.2058735,0.3908684,-0.8158489,-0.6628612,0.009969536,-0.5933508,-0.8939615,52.30795,332.067,350.8043,0.3723497,0.08123109,0.7110561,2.319445,0.8219744,-1.374807,0.1474521,-0.6392108,-0.8274476,74.80189,323.4906,344.3807,
82.319,0.06074185,0.06314254,-0.1154485,0.3456491,-0.233296,-0.01777912,0.1467272,0.1161857,-0.900335,4.177801,359.7786,356.5178,0.1436749,0.007095571,0.2205013,0.3627495,-0.956393,-0.6473763,0.01157959,-0.5931326,-0.8909462,51.9304,332.7214,350.3494,0.4097874,0.1363401,0.7701013,1.922223,0.7791204,-1.82401,0.15219,-0.6358567,-0.815455,75.12041,329.4375,348.4212,
95.88,0.06732537,0.07238392,-0.1290478,0.3864475,-0.264632,-0.004589126,0.1478166,0.1174421,-0.9024252,3.788013,0.008335687,356.4957,0.1383177,0.01903234,0.2372447,0.3481453,-1.058903,-0.6291611,0.01320675,-0.5922484,-0.8881133,51.52267,333.376,349.8779,0.4307775,0.2220753,0.8413481,1.607307,0.342334,-1.986638,0.158491,-0.6294103,-0.8026516,74.85386,332.6965,349.7986,
110.173,0.0734199,0.08215408,-0.1404711,0.4349914,-0.2870871,0.00283429,0.1489685,0.118812,-0.9046048,3.355179,0.2349298,356.4738,0.1352172,0.03136017,0.2550344,0.3876777,-1.09565,-0.6174395,0.01465893,-0.5922586,-0.8841575,51.07538,334.1818,349.6274,0.457761,0.3345904,0.9269983,1.526459,-0.2658432,-1.92007,0.1659038,-0.6220988,-0.7882944,73.89063,334.2412,349.5263,
123.895,0.07948234,0.09348156,-0.1514936,0.492237,-0.308035,0.0140149,0.1502019,0.1203117,-0.9069316,2.857512,0.4737217,356.4253,0.1333883,0.04037891,0.2726724,0.3969868,-1.112884,-0.6240138,0.0161217,-0.5916175,-0.8804272,50.6677,334.9964,349.3811,0.5251758,0.4575563,1.056412,1.981843,-0.7331048,-1.968293,0.1747722,-0.6140871,-0.7719483,71.94572,337.9444,351.0311,
137.695,0.08519588,0.1035746,-0.1618824,0.5548475,-0.3299308,0.02061062,0.1514822,0.1218801,-0.9094151,2.306185,0.7347297,356.381,0.134187,0.05229758,0.2901149,0.4811732,-1.120956,-0.62023,0.01768614,-0.5905126,-0.8769102,50.11556,335.9762,349.3354,0.6345539,0.5729993,1.18825,2.752544,-0.7217549,-2.319832,0.1852059,-0.6042326,-0.7547425,69.33324,345.313,355.8197,
151.279,0.09042583,0.111601,-0.1728762,0.6045735,-0.351463,0.0193025,0.1528607,0.1235722,-0.9121108,1.752609,1.004017,356.3429,0.1386561,0.0678374,0.3110793,0.6641567,-1.060994,-0.6354434,0.01918192,-0.5898749,-0.8723164,49.42996,337.2794,349.7473,0.8052983,0.7229773,1.336534,3.745466,-0.1071524,-3.066165,0.1976078,-0.5907975,-0.7362753,65.62244,356.1579,3.909488,
165.405,0.09506435,0.1177855,-0.1845067,0.6263837,-0.3804953,0.01898201,0.154287,0.1252865,-0.9149699,1.215965,1.318758,356.2949,0.1481757,0.08222658,0.3306206,0.9097455,-0.8428967,-0.7400067,0.02048594,-0.5887576,-0.8685334,48.7659,339.1126,350.9547,0.9710734,0.9042722,1.425884,4.476186,0.3870937,-3.896346,0.2109584,-0.5758277,-0.7191544,60.82387,5.24518,10.13921,
179.279,0.09946264,0.1224512,-0.1967691,0.6287691,-0.4187649,0.02891228,0.1557432,0.1270616,-0.9180217,0.7062798,1.680592,356.2154,0.1502287,0.08348227,0.3329322,0.8817734,-0.7357211,-0.8308518,0.02171707,-0.5881952,-0.8643751,48.39084,340.6142,351.7051,1.078142,1.075056,1.439486,4.640016,0.8183446,-4.299934,0.2240904,-0.5599356,-0.7021941,56.09586,11.49001,14.27415,
193.134,0.1036692,0.1270797,-0.2088638,0.6190898,-0.4598301,0.0358411,0.1572792,0.1289111,-0.9212192,0.2010352,2.063488,356.1537,0.1414964,0.0771484,0.3261054,0.6520803,-0.781363,-0.8166806,0.02295537,-0.5872709,-0.8604344,48.23118,341.5078,351.6629,1.13151,1.227198,1.414693,4.518565,1.195302,-4.370249,0.2374485,-0.5421736,-0.6857978,51.55332,15.76855,17.14961,
207.069,0.1060641,0.1314996,-0.2197364,0.6271589,-0.4916106,0.02455094,0.1587337,0.1308273,-0.9245039,359.6541,2.452503,356.1197,0.1280174,0.07206025,0.3194552,0.3886367,-0.8950811,-0.7481983,0.02410759,-0.5863492,-0.8561263,48.16706,342.0247,351.1108,1.163849,1.376852,1.379931,4.360432,1.42169,-4.436011,0.2513647,-0.5226477,-0.6690371,46.96067,19.03083,19.15627,
220.988,0.1062388,0.1357368,-0.2286193,0.6505318,-0.5034356,0.01243275,0.1601431,0.1328393,-0.9278281,359.079,2.820768,356.0786,0.1133049,0.07853248,0.3192926,0.2571851,-0.9515257,-0.6435023,0.02503836,-0.5848587,-0.8518227,47.994,342.4345,350.5651,1.196663,1.538796,1.339885,4.388633,1.248601,-4.780873,0.2657415,-0.5010903,-0.653535,41.89035,21.94077,19.9715,
234.631,0.1047465,0.1399257,-0.2349154,0.6950244,-0.5111409,0.006004822,0.1615174,0.1348602,-0.9311534,358.4062,3.194245,356.0179,0.09843064,0.09881801,0.3267066,0.3004867,-0.9372747,-0.5156128,0.02584967,-0.5830675,-0.8475074,47.55773,342.8737,350.2628,1.208095,1.683902,1.270292,4.144685,1.127808,-5.073685,0.2795039,-0.4779996,-0.6395559,37.05364,24.72776,20.77124,
