time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.515,-0.02423021,-0.01081617,0.03363346,0.04046771,0.1728031,0.04340493,0.1436485,0.1435535,-0.8594358,355.9756,5.456964,359.3956,-0.2011733,-0.340156,-0.1897183,-0.7606392,0.2402216,0.8757097,0.06270879,-0.5617326,-0.7481169,50.09366,357.0031,352.6579,-0.1743438,-0.3974854,-0.2313037,-1.441337,-0.5338219,-0.1737053,0.2078353,-0.5944774,-0.7685971,59.87043,352.4293,357.8387,
13.274,-0.02138795,-0.01721694,0.03502341,-0.007699404,0.1742701,0.07051216,0.1434653,0.1432574,-0.8589821,356.055,5.349026,359.3282,-0.2046627,-0.3527344,-0.1907065,-0.9505116,0.4805033,0.8825462,0.06022333,-0.5663023,-0.7498906,51.18146,356.0695,352.7028,-0.1518326,-0.3982382,-0.2123729,-1.447571,-0.5189483,-0.388507,0.2057009,-0.5994035,-0.7704625,61.03945,352.7155,357.3677,
26.75,-0.01811589,-0.02135821,0.03446402,-0.03577918,0.1599945,0.0674205,0.1432775,0.1428967,-0.8585556,356.1108,5.254172,359.2991,-0.204256,-0.3612553,-0.1890545,-1.106387,0.6482898,0.8517134,0.05783934,-0.5709052,-0.7514492,52.34785,355.2584,352.8716,-0.151539,-0.400614,-0.210026,-1.584912,-0.5732239,-0.327014,0.2039866,-0.6045399,-0.7721319,62.38313,351.7355,355.8735,
40.369,-0.01547249,-0.02432923,0.0323334,-0.05284623,0.1494691,0.05200739,0.1430821,0.1425161,-0.8582145,356.1716,5.151224,359.289,-0.2008529,-0.3597818,-0.175365,-1.123247,0.5409589,0.7933634,0.05564567,-0.5752408,-0.7525094,53.27767,354.4072,352.5214,-0.1462652,-0.4012878,-0.2059743,-1.733503,-0.5190312,-0.2463801,0.2024817,-0.6096702,-0.7732509,63.86382,350.5738,354.4034,
54.471,-0.0132716,-0.02641793,0.02942987,-0.06407572,0.1394595,0.0322209,0.1429204,0.1421762,-0.8580405,356.2358,5.051873,359.2982,-0.2039788,-0.336034,-0.1422744,-0.8560264,0.103443,0.7799976,0.05340585,-0.5786709,-0.7536312,53.45273,353.1452,351.1031,-0.1305971,-0.3931308,-0.1868456,-1.756725,-0.3222801,-0.1315747,0.2015034,-0.6138376,-0.7738297,65.23895,349.5842,353.48,
68.398,-0.009520127,-0.02520772,0.02317676,-0.07961401,0.129478,0.01201953,0.142888,0.1419953,-0.8581005,356.3177,4.962214,359.3268,-0.2048777,-0.3045673,-0.1045056,-0.5615166,-0.5038171,0.7537564,0.05168455,-0.5820022,-0.754135,53.13575,351.6592,348.7812,-0.08853607,-0.3664832,-0.1308849,-1.452385,-0.1928687,-0.2157537,0.2015999,-0.6176924,-0.7729899,66.01406,349.6604,353.3572,
82.128,-0.004201539,-0.02158536,0.0143708,-0.08281106,0.1050555,-0.002929843,0.1430134,0.1418601,-0.8582224,356.3768,4.923441,359.3571,-0.1899628,-0.2714248,-0.05439098,-0.4036104,-1.203541,0.6244795,0.0505654,-0.5853424,-0.753392,52.61298,350.3402,345.8383,-0.01480035,-0.3265333,-0.04756346,-1.009329,-0.1794912,-0.5857883,0.2029499,-0.6212437,-0.771146,66.30449,351.2002,354.0041,
95.656,0.002237702,-0.01515309,0.0004511251,-0.07583924,0.05931354,-0.02453486,0.1429903,0.1416419,-0.8581847,356.4063,4.944699,359.4181,-0.1652694,-0.2537023,-0.01371248,-0.4588454,-1.426862,0.4732362,0.04949448,-0.588357,-0.7524705,52.53383,349.4165,343.6417,0.07649035,-0.2782341,0.03065948,-0.6877516,-0.3084014,-1.071296,0.205777,-0.622923,-0.7693501,66.41888,353.3798,354.6308,
110.062,0.008927108,-0.007970436,-0.01669099,-0.06011034,0.01987945,-0.04725266,0.1435132,0.1419113,-0.859381,356.4156,4.972463,359.4911,-0.1410639,-0.2474655,0.02085392,-0.7895186,-1.257383,0.4121782,0.04866786,-0.5915624,-0.749843,53.28139,348.3861,341.8792,0.1506407,-0.2408976,0.08022593,-0.651841,-0.4117053,-1.35428,0.2090068,-0.6250787,-0.7669511,66.81557,355.2256,354.8871,
123.536,0.01510941,-0.0005803893,-0.0349719,-0.04329174,-0.01267015,-0.05791598,0.1439581,0.1420785,-0.8603575,356.4155,5.01384,359.5471,-0.1146406,-0.227324,0.06056356,-1.136429,-0.839716,0.4133677,0.04819601,-0.5925176,-0.7469717,54.55033,347.2957,340.6452,0.2231819,-0.1933364,0.1302215,-0.7154266,-0.3469262,-1.314971,0.213285,-0.6259245,-0.763256,67.43298,356.6103,355.2646,
