time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.494,0.09673407,-0.04417785,0.08343739,-0.009066603,-0.09805778,0.06905682,-0.3979516,0.0607892,-0.4905376,357.9133,11.174,358.9397,0.1847759,-0.05595488,0.07149658,-0.1086919,-0.3239133,-0.02943381,-0.4523574,-0.5561027,-0.3282709,6.356748,13.09962,354.758,0.04800319,-0.1745663,-0.004728011,-0.152273,0.638824,-0.5633892,-0.2847931,-0.5887013,-0.3304415,18.42772,357.1296,353.8737,
13.251,0.1006045,-0.04772595,0.08509981,-0.01264672,-0.09888347,0.07164077,-0.3964529,0.06009176,-0.4893214,357.942,11.25997,358.8943,0.1889595,-0.05543887,0.07859895,-0.08953234,-0.3300862,-0.04513088,-0.4499289,-0.5569083,-0.3268921,6.349767,13.38183,354.7945,0.05600444,-0.1818697,-0.01010934,-0.1925078,0.685076,-0.4884247,-0.2834375,-0.5910897,-0.3306375,18.72362,356.8078,354.3416,
26.585,0.104988,-0.05224815,0.08724481,0.0003539305,-0.09986172,0.06100943,-0.3948544,0.05916145,-0.4879965,357.9209,11.33985,358.8659,0.1927398,-0.05901711,0.08850104,-0.08270752,-0.3412333,-0.0568293,-0.4475037,-0.5579233,-0.3253535,6.350062,13.68642,354.8411,0.07189678,-0.1929566,-0.01983262,-0.2432264,0.6217492,-0.2501064,-0.2815439,-0.5938227,-0.3311465,19.03655,356.3927,354.2908,
40.082,0.1091596,-0.05734251,0.08883786,-0.001088522,-0.09950203,0.06607487,-0.3932294,0.05821231,-0.4867013,357.9579,11.42542,358.8058,0.1947047,-0.06469519,0.09966278,-0.08323107,-0.3300295,-0.03583758,-0.4448521,-0.5588748,-0.3233409,6.396754,13.9379,354.8391,0.08654716,-0.210041,-0.03204933,-0.3016745,0.6032864,0.04304038,-0.2792652,-0.5970111,-0.3320418,19.37593,355.7263,353.9168,
54.233,0.1123439,-0.06300777,0.09081994,0.01000318,-0.1064708,0.106999,-0.3916192,0.05720297,-0.4853724,357.9868,11.53559,358.6419,0.1959825,-0.06831422,0.111185,-0.07755009,-0.3120407,0.01644107,-0.4424275,-0.5597912,-0.3217283,6.469282,14.14276,354.7537,0.1025826,-0.2323166,-0.04903569,-0.3437323,0.659321,0.2194894,-0.2767407,-0.6006147,-0.3330283,19.745,354.9394,353.621,
68.193,0.1154585,-0.06859674,0.09282467,0.0279448,-0.1165047,0.1534605,-0.3899573,0.0561519,-0.4840349,358.0096,11.65691,358.4555,0.1982305,-0.06643611,0.1191933,-0.04366059,-0.3544613,0.01781721,-0.4400292,-0.5605916,-0.3199245,6.443793,14.47182,354.6867,0.1223868,-0.2567573,-0.0692504,-0.3507059,0.8310872,0.2044482,-0.2737193,-0.6045337,-0.3340199,20.12535,354.0825,353.7299,
82.076,0.1192477,-0.07407022,0.09533634,0.03973374,-0.1241439,0.1722299,-0.388186,0.05501404,-0.4826138,358.0255,11.7758,358.3092,0.2003863,-0.0607479,0.128568,-0.01994087,-0.413805,0.01663624,-0.4373033,-0.5612103,-0.3171754,6.412507,14.8741,354.6118,0.1567661,-0.2832253,-0.09285025,-0.3468889,1.07482,-0.06463595,-0.2697305,-0.6083288,-0.3364685,20.58469,353.3949,354.5516,
95.62,0.1231529,-0.07719665,0.0991644,0.05819011,-0.1320471,0.1906095,-0.3863726,0.05395547,-0.4810507,358.0189,11.90225,358.1188,0.1990019,-0.05124358,0.1401598,0.01511541,-0.4344361,0.01357971,-0.4352849,-0.5617048,-0.3154226,6.329326,15.23019,354.524,0.1979077,-0.3188542,-0.1158377,-0.40073,1.437762,-0.4751834,-0.2654443,-0.6126051,-0.3377265,21.30763,352.7274,356.0785,
110.426,0.1276331,-0.07752444,0.1045845,0.09141102,-0.1366541,0.2049734,-0.3844802,0.05296794,-0.4793914,357.978,12.02587,357.9046,0.1954345,-0.03919653,0.1514865,0.07070363,-0.4532403,-0.007199103,-0.4329101,-0.5620704,-0.3127403,6.164506,15.59193,354.4349,0.2436577,-0.3344749,-0.1337983,-0.4922642,1.830676,-0.8515671,-0.260232,-0.6168606,-0.3392338,22.24479,351.9808,357.9886,
123.577,0.13219,-0.07466248,0.1106981,0.1132843,-0.143283,0.217053,-0.3825091,0.0520626,-0.4776631,357.9375,12.16302,357.6889,0.1918792,-0.02774354,0.1676418,0.0719652,-0.4693225,0.01223094,-0.4308464,-0.5622124,-0.3101549,6.112731,15.9613,354.3206,0.302238,-0.3377262,-0.1514534,-0.4577613,2.178209,-1.188613,-0.2536076,-0.6201295,-0.3422777,22.99555,351.3087,0.2627373,
137.209,0.137607,-0.07051344,0.1170264,0.1263587,-0.1500953,0.2384407,-0.3804516,0.05118474,-0.4759293,357.9288,12.30796,357.4389,0.1876007,-0.0149165,0.1796817,0.1156786,-0.5068734,0.005228989,-0.4285076,-0.5622433,-0.3068392,5.947978,16.37872,354.1874,0.3760603,-0.3235364,-0.1622773,-0.2531687,2.612796,-1.522023,-0.2457805,-0.6240723,-0.3435046,23.39208,350.5116,3.05122,
151.255,0.1423667,-0.06861497,0.1224735,0.1414442,-0.1682025,0.2805908,-0.3784435,0.05016539,-0.4740789,357.9155,12.49467,357.1113,0.1820778,-0.002677269,0.1936256,0.1358658,-0.5258531,0.06427076,-0.4264677,-0.5619664,-0.3036225,5.879346,16.7679,353.9431,0.4707671,-0.3000107,-0.1603275,-0.03273875,2.838516,-2.033324,-0.2365538,-0.6266961,-0.3460563,23.67529,350.4275,6.521152,
165.206,0.1459896,-0.0685447,0.1258398,0.1376518,-0.1870158,0.3434693,-0.3764355,0.04924306,-0.4722534,357.994,12.69207,356.7428,0.1736521,0.01855541,0.2060528,0.2278165,-0.5304189,0.07730737,-0.4247524,-0.561305,-0.3006511,5.63163,17.11692,353.6469,0.580677,-0.2780341,-0.1508208,0.007649273,2.859123,-2.443883,-0.2261959,-0.629481,-0.3474765,24.13659,350.752,10.05596,
178.893,0.1492513,-0.06767086,0.128673,0.1210875,-0.202609,0.3865827,-0.3742986,0.0483636,-0.4703514,358.0542,12.8931,356.4016,0.1667662,0.0366855,0.2164007,0.2709548,-0.5534714,0.06661534,-0.4230155,-0.5605578,-0.2972293,5.385406,17.52023,353.3974,0.6734187,-0.2655281,-0.1395333,-0.2010697,2.763513,-2.556409,-0.2147682,-0.6319206,-0.3485669,25.00801,350.9576,13.05815,
192.923,0.1524111,-0.06596483,0.1328747,0.1437727,-0.2259499,0.3988768,-0.3721225,0.04751399,-0.4683522,358.0212,13.13395,356.0438,0.1589318,0.05773276,0.2307562,0.2771977,-0.6203567,0.02278986,-0.4214723,-0.5595375,-0.2933335,5.122239,18.06333,353.2235,0.7936795,-0.2306473,-0.1144973,-0.4338657,2.548446,-2.553564,-0.2010431,-0.6327817,-0.3490595,26.05927,351.248,15.69619,
206.925,0.1559355,-0.06316505,0.1391472,0.1974059,-0.248935,0.3943761,-0.3698444,0.04674461,-0.4661962,357.9172,13.37399,355.6771,0.1467218,0.07019071,0.2471708,0.2463507,-0.6056994,-0.0329407,-0.4201513,-0.5585917,-0.2892238,4.898276,18.50223,353.1631,0.9007825,-0.1721337,-0.08571422,-0.4848718,2.309206,-2.56674,-0.1867546,-0.6326541,-0.349228,26.87088,351.833,18.3589,
220.591,0.1600876,-0.05831793,0.1479216,0.2514374,-0.275546,0.3738961,-0.3675627,0.04610869,-0.4638539,357.7782,13.64263,355.3281,0.1331643,0.07611327,0.266031,0.2030923,-0.5671797,-0.06646878,-0.4189542,-0.5577181,-0.2849117,4.725841,18.88181,353.1383,0.9953906,-0.09966821,-0.05678969,-0.5716946,2.107213,-2.483058,-0.1714282,-0.631107,-0.3491766,27.71243,352.3375,20.78111,
234.62,0.1647862,-0.05243226,0.1584996,0.3134384,-0.3124352,0.352221,-0.3652278,0.04545751,-0.4613068,357.554,13.95948,354.9516,0.1218671,0.07589903,0.2819428,0.1659864,-0.5362721,-0.08380009,-0.4179153,-0.5569452,-0.2804897,4.574818,19.25078,353.1215,1.082912,-0.01243508,-0.02150892,-0.5674865,1.879842,-2.31038,-0.1548252,-0.6283759,-0.3480979,28.37815,352.8135,22.87947,
248.606,0.1693108,-0.04825935,0.1689537,0.3577634,-0.3487154,0.3391916,-0.3628412,0.04482362,-0.4587238,357.3643,14.28703,354.5768,0.1083188,0.07077977,0.3005349,0.1290898,-0.4845389,-0.07590529,-0.4170503,-0.5563049,-0.2757523,4.483244,19.54494,353.0999,1.185818,0.09145829,0.0289588,-0.3218818,1.503323,-2.280493,-0.1369785,-0.6242135,-0.3462915,28.67555,354.0378,25.01303,
262.539,0.1727698,-0.04607379,0.178057,0.3545857,-0.3665602,0.3230595,-0.3604071,0.04425535,-0.456078,357.2457,14.59188,354.2577,0.09549771,0.06300291,0.3196972,0.1405489,-0.4440004,-0.02440177,-0.4162278,-0.5557426,-0.2707686,4.394543,19.79958,352.9467,1.279495,0.1821925,0.07642989,-0.0907671,1.093648,-2.324922,-0.1185071,-0.6191031,-0.3441792,28.90207,355.7644,27.1046,
276.229,0.1746446,-0.04207379,0.1862678,0.3075463,-0.3659381,0.3307829,-0.3579591,0.04382071,-0.4533128,357.2086,14.89092,353.925,0.08903544,0.05784762,0.3328575,0.2009676,-0.4571291,0.054806,-0.4153545,-0.5551153,-0.2657785,4.273461,20.10897,352.6257,1.378235,0.2864023,0.1276842,0.09601894,0.6176184,-2.376233,-0.09889451,-0.6121256,-0.3410695,29.16026,357.9048,28.95404,
290.053,0.1755596,-0.03451105,0.195218,0.2601973,-0.3638871,0.3731202,-0.3555574,0.04364541,-0.4503274,357.2237,15.21161,353.5235,0.08592676,0.05674308,0.3426014,0.2982751,-0.5032234,0.1351628,-0.4145416,-0.5544747,-0.2607182,4.08236,20.46962,352.1549,1.458605,0.4039513,0.1792184,0.3513294,0.3748301,-2.510994,-0.07902239,-0.6034858,-0.337311,29.06901,0.3240681,31.09791,
