time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.536,-0.4019813,0.03769813,-0.3061033,-0.0415892,0.006664434,-0.367536,-0.07216209,-0.1410141,0.5673229,3.655775,16.05896,12.27604,-0.2542107,0.01311146,-0.1463377,-0.197441,-0.1299289,-0.05969053,0.03147492,-1.027479,0.4387622,75.33028,158.3055,63.23099,-0.2247135,0.05628283,-0.1274189,0.06838901,0.2371971,0.3674733,0.09143061,-0.9562718,0.4018801,77.0363,169.669,174.1131,
13.032,-0.4135638,0.03783716,-0.3172944,-0.04848263,-0.02323513,-0.3702165,-0.0781917,-0.1404749,0.5626302,3.558817,16.16406,12.55443,-0.2974541,-0.004401885,-0.1569722,-0.2730219,-0.150721,-0.1651306,0.02652542,-1.028099,0.436057,75.6644,158.8869,63.49657,-0.2516851,0.05391774,-0.1508507,0.1775361,0.1828102,0.2919374,0.08709417,-0.9555487,0.3990217,77.31689,168.9813,173.5027,
26.444,-0.4249374,0.03842915,-0.3290752,-0.06884158,-0.05468967,-0.3795988,-0.0843488,-0.1399295,0.5577908,3.48453,16.29144,12.87987,-0.3329327,-0.01824392,-0.1707392,-0.2904742,-0.1819731,-0.2211105,0.02133766,-1.029055,0.4331852,75.96501,159.6289,63.9981,-0.2762534,0.05045641,-0.1650083,0.3978472,0.1569118,0.2313608,0.08276342,-0.954914,0.3956902,77.92973,168.094,172.6305,
40.479,-0.4366562,0.03975689,-0.3407235,-0.09200034,-0.08400293,-0.3968072,-0.09073234,-0.1393085,0.5527585,3.412555,16.43287,13.22598,-0.3658106,-0.02984061,-0.1879744,-0.2661432,-0.2138786,-0.2496354,0.0158128,-1.030339,0.4298811,76.24847,160.4702,64.6872,-0.2878457,0.05118937,-0.1882244,0.5626326,0.2290548,0.1582972,0.07838906,-0.9538741,0.39155,78.55676,166.2782,170.6986,
54.331,-0.4487282,0.04093167,-0.3521939,-0.09305514,-0.09801613,-0.4198646,-0.09730792,-0.1387189,0.5475923,3.280959,16.57073,13.56707,-0.3952353,-0.03774382,-0.2084322,-0.2772408,-0.2141408,-0.2674944,0.009791456,-1.030784,0.4264025,76.52404,161.1786,65.18542,-0.3017139,0.05373359,-0.2274147,0.6183836,0.2347518,0.05673259,0.07370819,-0.9534117,0.3865973,79.07661,165.026,169.2476,
68.04,-0.461437,0.04191734,-0.3637698,-0.07158804,-0.1006537,-0.4360434,-0.1040622,-0.1380925,0.5422218,3.124739,16.69906,13.87828,-0.4162869,-0.04313632,-0.2266208,-0.2690198,-0.194193,-0.2838825,0.003773443,-1.031394,0.4225573,76.80452,161.6716,65.49934,-0.3209185,0.05742507,-0.2795528,0.590682,0.1620195,0.005961984,0.06874661,-0.9519936,0.3808743,79.50135,164.5397,168.654,
82.091,-0.4743426,0.04267418,-0.3758648,-0.06056478,-0.1059915,-0.4473122,-0.1109528,-0.1374924,0.5366875,2.991542,16.84316,14.21794,-0.4330288,-0.04724947,-0.2480885,-0.178444,-0.1259214,-0.2680157,-0.002491947,-1.032375,0.4182311,76.99548,161.5472,65.38506,-0.3391358,0.0673527,-0.3432937,0.5151885,0.09762448,-0.0001081135,0.06376013,-0.9508151,0.3738149,79.79776,164.3173,168.401,
96.008,-0.4877452,0.04363348,-0.3890561,-0.05930087,-0.1231119,-0.4379159,-0.1180574,-0.1368627,0.5309556,2.892764,17.01614,14.51556,-0.4459883,-0.0533773,-0.272866,-0.06772338,-0.08281389,-0.2412413,-0.008868976,-1.033605,0.4134596,77.13484,161.3769,65.34449,-0.3487136,0.07110022,-0.4214361,0.2826265,0.1334141,0.08577883,0.05825064,-0.9506117,0.3659512,79.63646,163.2673,167.5045,
109.845,-0.5002148,0.04489954,-0.4019001,-0.07220119,-0.1608531,-0.4204282,-0.1253084,-0.1361629,0.5249667,2.84893,17.2395,14.82685,-0.4557342,-0.05848073,-0.3001377,0.02193343,-0.02149619,-0.1921499,-0.01568655,-1.033941,0.4087473,77.18433,160.8757,65.00946,-0.3579445,0.08344463,-0.4787691,0.3174899,0.1563461,0.2845346,0.0530515,-0.9484153,0.3578649,79.88824,161.078,165.7452,
123.65,-0.5135759,0.04718477,-0.4167702,-0.08313494,-0.2247191,-0.4152606,-0.1327251,-0.1353967,0.5187941,2.788615,17.55022,15.14898,-0.4656467,-0.06076516,-0.329213,0.09474225,0.01972118,-0.1299595,-0.02236274,-1.03528,0.4030018,77.17027,160.4157,64.73904,-0.3639463,0.09875445,-0.5199099,0.4761053,0.1976188,0.3719041,0.0476699,-0.9466193,0.3486989,80.43727,158.0947,163.0674,
137.585,-0.5245365,0.05020481,-0.4298312,-0.06648797,-0.2853925,-0.4278078,-0.1402968,-0.1345745,0.512452,2.671612,17.90802,15.4655,-0.4756835,-0.06147062,-0.361659,0.1502931,0.02077273,-0.03293671,-0.0293011,-1.036055,0.3972513,77.02577,160.3143,64.83862,-0.3705079,0.1162687,-0.5861048,0.5402727,0.2213219,0.2240091,0.04243788,-0.9446263,0.3377626,80.8826,156.0184,160.8555,
151.378,-0.5356067,0.05309581,-0.4430234,-0.03194376,-0.3481592,-0.4565228,-0.1479903,-0.1337985,0.5060258,2.504589,18.33174,15.79421,-0.4835811,-0.05268792,-0.3933412,0.2520151,0.09063184,0.1049052,-0.0364752,-1.036556,0.3912443,76.69087,159.5234,64.37643,-0.3695361,0.1307177,-0.6664389,0.4266319,0.310295,0.004309934,0.03714902,-0.9430878,0.3261247,80.88947,154.2495,158.6585,
165.146,-0.5471684,0.05683578,-0.4549426,-0.004984416,-0.4141803,-0.4845867,-0.1558878,-0.1328792,0.4994653,2.353006,18.8158,16.15252,-0.4938789,-0.04445429,-0.4143407,0.426991,0.08841761,0.2302285,-0.04393633,-1.036986,0.3855684,76.28236,159.134,64.56751,-0.3749911,0.1459151,-0.7381071,0.3575559,0.3548482,-0.09125647,0.03137412,-0.9402899,0.3138982,80.91965,152.345,156.4314,
179.148,-0.5591377,0.06277014,-0.4648565,-0.008653924,-0.4733067,-0.5272852,-0.1639733,-0.1318335,0.4927871,2.213391,19.32967,16.59217,-0.5113242,-0.04007977,-0.4291483,0.6015347,0.000413321,0.2979955,-0.05158995,-1.037699,0.3795624,75.94032,159.4028,65.57349,-0.3862361,0.1628962,-0.7953057,0.3477499,0.3847449,0.04576458,0.02518381,-0.9375981,0.3011115,81.00859,149.3134,153.5355,
193.111,-0.5707599,0.07068324,-0.4722537,-0.03125409,-0.5216708,-0.5881554,-0.1721853,-0.1306775,0.4859911,2.045325,19.85921,17.10232,-0.5347745,-0.04274175,-0.4438789,0.7191824,-0.2042746,0.3238176,-0.05930848,-1.038764,0.3732808,75.67775,160.8995,67.83799,-0.3932655,0.1844155,-0.8417469,0.3809298,0.4898727,0.2533204,0.01889415,-0.9344721,0.2878237,81.06094,144.3261,148.912,
206.688,-0.581821,0.07775073,-0.4786761,-0.02658952,-0.5676887,-0.6589656,-0.1805048,-0.1295442,0.4791418,1.792017,20.45823,17.61478,-0.5510241,-0.04615293,-0.4582576,0.7074558,-0.3605917,0.2998263,-0.06683759,-1.039394,0.3668243,75.50626,162.6465,70.16348,-0.4011845,0.2126229,-0.8795215,0.5203553,0.595484,0.4075672,0.01241888,-0.9303879,0.2737453,81.24736,137.7478,142.7065,
220.617,-0.5903801,0.08098955,-0.4852971,-0.001150097,-0.6280399,-0.7104673,-0.1888501,-0.1284379,0.4722587,1.555716,21.15066,18.10431,-0.5503541,-0.0423036,-0.46889,0.6560029,-0.3681568,0.3055675,-0.07405229,-1.039763,0.3604085,75.26458,163.5695,71.54573,-0.4181978,0.2479092,-0.9311207,0.7016278,0.6113672,0.3343651,0.005788688,-0.9261104,0.2582538,81.58196,131.43,136.3945,
234.697,-0.5966166,0.08115677,-0.4926292,0.001638015,-0.7090942,-0.7385172,-0.197218,-0.1273802,0.4651972,1.358174,21.88582,18.6241,-0.5421032,-0.03283104,-0.4748123,0.6045517,-0.3502692,0.2768572,-0.08110712,-1.04001,0.3538906,75.09196,164.2386,72.63605,-0.4196766,0.2769674,-1.001249,0.6668428,0.663829,0.05686448,-7.287227E-05,-0.9215035,0.2418252,81.54446,127.021,131.5066,
248.283,-0.6021262,0.08077157,-0.4998743,-0.01037079,-0.7885146,-0.7478533,-0.2057105,-0.1261886,0.4579972,1.202364,22.66972,19.13817,-0.5204773,-0.02183359,-0.4843974,0.3380534,-0.2757517,0.2003434,-0.08740894,-1.040024,0.3467622,75.05162,164.7476,73.02283,-0.4061956,0.3112812,-1.083011,0.5344244,0.7936284,-0.2802673,-0.005836878,-0.9163017,0.2244142,81.14794,123.5247,127.1806,
262.318,-0.6066319,0.08292796,-0.5045053,-0.01950005,-0.8479912,-0.7390925,-0.2142379,-0.1247967,0.4508672,1.05523,23.46154,19.63655,-0.4909516,-0.0129233,-0.4979783,0.02211162,-0.1669452,0.1570867,-0.09298061,-1.039916,0.3393054,75.00388,164.9421,72.72818,-0.3871603,0.3492444,-1.16493,0.4062872,0.9372358,-0.6456392,-0.01140531,-0.9104529,0.2061117,80.58488,120.6541,123.1455,
276.305,-0.6095337,0.08918352,-0.5044895,-0.04160705,-0.8748451,-0.7583311,-0.2227004,-0.1232693,0.4439574,0.8609278,24.20737,20.23828,-0.4435964,-0.0002773157,-0.5204501,-0.280406,-0.08559074,0.1699313,-0.09734286,-1.039474,0.3314511,74.87686,165.1896,72.23131,-0.3725861,0.3827352,-1.232665,0.2980599,1.0428,-0.9252626,-0.01694976,-0.9043901,0.1871624,79.95909,118.2191,119.4235,
289.928,-0.6103203,0.09906096,-0.4998909,-0.06505646,-0.8507117,-0.8165998,-0.2311343,-0.1216148,0.4372576,0.5440472,24.87608,20.88153,-0.3683043,0.0219913,-0.5516196,-0.4008107,-0.01885004,0.2863111,-0.1001175,-1.03856,0.3232118,74.50617,165.2123,71.69817,-0.3556388,0.4240856,-1.301166,0.2344714,1.192608,-1.063722,-0.02233398,-0.8975464,0.167368,79.17358,115.2309,115.2177,
