time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.507,0.01810293,0.001844805,-0.0005217581,-0.0232467,-0.06893059,-0.003392512,-0.1187878,0.1461513,-0.7107496,359.5135,12.95364,355.9115,0.02782099,-0.02191122,0.003784302,-0.04449202,-0.07513666,0.04981208,-0.1632922,-0.3993008,-0.562826,15.47999,16.36791,357.6891,0.01066288,0.008316116,0.02149756,-0.06395444,0.2842168,-0.3299775,0.02736295,-0.3816344,-0.5537544,10.4443,1.028039,346.5932,
13.212,0.02285312,0.003751314,-0.001334838,-0.01542116,-0.1015114,-0.008195391,-0.1182323,0.1462737,-0.7108455,359.4995,13.08468,355.925,0.04211093,-0.02618998,0.002361709,-0.06488699,-0.1115798,0.04664655,-0.1621586,-0.3998478,-0.5627359,15.60431,16.52818,357.6476,0.04043261,-0.01855129,0.02377527,-0.3348992,0.1496502,-0.6686757,0.02834656,-0.3821746,-0.5531342,10.97544,1.640543,347.6627,
26.11,0.02843696,0.005693359,-0.002228755,-0.01162607,-0.1420638,-0.01121157,-0.1176788,0.1463858,-0.7108943,359.4888,13.25635,355.9387,0.05754417,-0.03081956,0.000206463,-0.1052826,-0.1535016,0.0256649,-0.1610774,-0.4003114,-0.5626892,15.73056,16.73836,357.684,0.07642391,-0.04744403,0.02136787,-0.5994429,-0.04009295,-0.7914221,0.02962731,-0.3828651,-0.5529605,11.66035,2.467618,348.5054,
40.377,0.03487663,0.006931577,-0.00329581,-0.00961126,-0.1857631,-0.0169207,-0.1170381,0.1464951,-0.7109693,359.4684,13.4666,355.9595,0.0746856,-0.03565048,-0.001468606,-0.1424735,-0.2076912,0.009438739,-0.1598111,-0.4008229,-0.5626296,15.86922,17.00956,357.7259,0.1043731,-0.06762691,0.01146162,-0.7295141,-0.1610784,-0.585373,0.03137579,-0.3837436,-0.553064,12.32853,3.019854,348.6826,
54.149,0.04195241,0.007801733,-0.004493045,-0.01122722,-0.2294173,-0.0303406,-0.1162405,0.1466231,-0.7110049,359.443,13.70645,356.0067,0.09173611,-0.03924887,-0.002682094,-0.1388327,-0.2648386,0.01187401,-0.1584976,-0.4013537,-0.5628486,15.97623,17.29544,357.6931,0.1332824,-0.07948206,-0.007890001,-0.8105681,-0.2801049,-0.05172049,0.03399056,-0.3840097,-0.5538623,13.09117,3.287485,347.9604,
67.815,0.04904836,0.008775707,-0.005793536,-0.01587369,-0.2691731,-0.03875016,-0.1153714,0.1467841,-0.711063,359.4244,13.97124,356.0486,0.1080483,-0.04352447,-0.001923524,-0.126849,-0.3095208,0.03106798,-0.156492,-0.4020365,-0.5622377,16.09247,17.57043,357.6125,0.1711369,-0.07979557,-0.02988546,-0.7888492,-0.5016859,0.7776404,0.03780469,-0.384609,-0.5543753,13.78475,3.330412,346.0904,
81.909,0.05575111,0.01028603,-0.006441703,-0.008999498,-0.3106787,-0.03252779,-0.1144417,0.1470115,-0.7111089,359.393,14.27501,356.0473,0.1232961,-0.04751007,-0.0001320019,-0.1121928,-0.3546104,0.04069844,-0.1545913,-0.4027463,-0.5619778,16.18978,17.87857,357.5109,0.2349504,-0.08008457,-0.0535898,-0.8136471,-0.8853746,1.633881,0.04291809,-0.3854508,-0.5550855,14.5428,3.504621,343.3382,
95.752,0.06241645,0.01328123,-0.00636261,-0.006291796,-0.3523378,-0.02063823,-0.1133722,0.1473265,-0.7111777,359.3707,14.61748,356.0435,0.143137,-0.05353653,0.002196185,-0.09336282,-0.4102026,0.0612861,-0.152694,-0.4035051,-0.5623258,16.29757,18.2137,357.3482,0.3142012,-0.09204809,-0.08317088,-0.9195967,-1.295704,2.104861,0.04874329,-0.3867027,-0.5576398,15.35795,4.09663,340.6571,
109.7,0.07118627,0.01683049,-0.005525488,0.007903686,-0.4070753,-0.02264225,-0.1121233,0.1476439,-0.7112262,359.2944,15.02371,356.0568,0.1610547,-0.06241692,0.00533051,-0.1387332,-0.4496342,0.0622732,-0.1499725,-0.4045283,-0.561348,16.49516,18.60793,357.2909,0.3830657,-0.1297123,-0.1212156,-1.178067,-1.444744,2.148365,0.05472677,-0.3889228,-0.5595859,16.57072,4.840308,338.6595,
123.464,0.08157566,0.01998184,-0.005138408,0.017841,-0.4732048,-0.04315358,-0.1108419,0.148005,-0.7113416,359.2094,15.50146,356.1093,0.1775114,-0.07357944,0.00866726,-0.1768369,-0.4806034,0.07305086,-0.147846,-0.4056449,-0.5615968,16.71155,19.01021,357.2277,0.4433599,-0.1732611,-0.1640071,-1.461716,-1.358308,1.804659,0.0614847,-0.3912894,-0.5619318,18.00773,5.734628,337.6674,
