time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.57,0.01700071,0.003570484,-0.02150539,0.08987401,-0.2274534,0.02993299,-0.4346894,0.06906506,-0.2175526,353.7,11.14551,356.1473,0.0829553,-0.00535094,-0.004983659,0.2134115,-0.3115729,0.1943962,-0.4783369,-0.4069599,-0.05434358,347.3989,30.39585,357.0309,0.1073339,-0.05906446,0.01028002,-0.5277697,-0.6223266,-0.3581999,-0.3662601,-0.4201604,-0.04331835,357.5394,6.424427,0.8942218,
13.196,0.01802266,-0.004702083,-0.02040393,0.04572267,-0.220449,0.05005641,-0.4343425,0.06885037,-0.2178531,353.7309,11.32021,356.1138,0.08679453,-0.006653939,-0.004548874,0.2382675,-0.3168574,0.1865407,-0.4773132,-0.4071325,-0.05419689,347.3641,30.74049,356.8009,0.1062387,-0.05023423,-0.0001554894,-0.3685838,-0.629799,-0.4139151,-0.3652916,-0.4202959,-0.04382993,357.5383,6.891073,1.350344,
26.811,0.01942441,-0.01148327,-0.01919186,0.01013516,-0.2210194,0.06879375,-0.4340165,0.0685446,-0.2181033,353.7813,11.51666,356.0675,0.09130564,-0.01013674,-0.003750998,0.1999143,-0.3734828,0.1549125,-0.4762282,-0.407452,-0.05395904,347.3233,31.14631,356.7325,0.1033983,-0.02317501,-0.0193276,-0.01428281,-0.5252906,-0.3016182,-0.364094,-0.4203172,-0.0448589,357.054,7.174597,1.352333,
40.381,0.0211483,-0.01891447,-0.01816111,-0.005488973,-0.2308711,0.09605344,-0.4336799,0.06809255,-0.2183488,353.8183,11.74181,355.9828,0.09654777,-0.01504198,-0.003007243,0.1588759,-0.4438019,0.1362706,-0.4750516,-0.4078976,-0.05361735,347.2933,31.62148,356.7133,0.09702989,-0.00380642,-0.03650349,0.2666782,-0.3007035,-0.1329849,-0.3627355,-0.4206902,-0.04583503,356.4769,7.126116,1.069039,
54.416,0.0224978,-0.02718319,-0.01803493,-0.009247732,-0.2456866,0.1290897,-0.4334195,0.06749204,-0.218601,353.8615,11.99043,355.866,0.1039756,-0.02449188,0.0009089997,0.1247351,-0.4876559,0.1644684,-0.4737894,-0.408481,-0.05319177,347.3529,32.11821,356.6717,0.08795629,0.004109521,-0.04934843,0.4289901,0.0196031,0.01058736,-0.3611415,-0.4210223,-0.04657273,355.9509,6.680165,0.6766026,
68.46,0.0236391,-0.03577865,-0.01864008,-0.02855105,-0.2583773,0.1527197,-0.4331877,0.06682333,-0.2188747,353.9588,12.24011,355.7755,0.1126054,-0.03713866,0.006343737,0.1555222,-0.513586,0.2001196,-0.472269,-0.4093372,-0.05248339,347.3896,32.64917,356.5004,0.08968631,0.00363553,-0.05200211,0.4544799,0.1130887,-0.1014833,-0.3595654,-0.4214918,-0.04721932,355.492,6.431703,0.7958604,
81.937,0.02551125,-0.04281193,-0.01950504,-0.06310605,-0.2628517,0.1600525,-0.432863,0.066138,-0.2191505,354.0878,12.46934,355.7253,0.1225799,-0.04961999,0.01682325,0.2047355,-0.4977353,0.2810908,-0.4709274,-0.4101988,-0.05183623,347.5319,33.16649,356.1977,0.09921419,-2.219528E-05,-0.05111392,0.4741955,0.07982915,-0.3524694,-0.3579388,-0.4222061,-0.04779541,354.9442,6.329778,1.339646,
96.046,0.02900277,-0.0465362,-0.02016804,-0.09384804,-0.2603925,0.1422769,-0.4323372,0.06552562,-0.2194617,354.1971,12.68338,355.7251,0.133703,-0.05710396,0.02590676,0.3217712,-0.5198171,0.2972575,-0.4694114,-0.4113604,-0.05106997,347.5126,33.77692,355.7594,0.1154844,-0.01763716,-0.03347318,0.2491449,-0.1285038,-0.7268682,-0.3560939,-0.4223567,-0.04683456,354.8335,6.545509,2.507682,
110.567,0.03267607,-0.04709504,-0.0198755,-0.0758127,-0.2743221,0.1127111,-0.4317875,0.06491652,-0.2197056,354.1924,12.93646,355.7075,0.1516443,-0.06741414,0.04122421,0.3833818,-0.5576305,0.3409979,-0.4666682,-0.4122655,-0.04907644,347.5766,34.45285,355.3171,0.1337312,-0.01192649,-0.02248986,0.1273629,-0.3579954,-1.107441,-0.3540804,-0.4228997,-0.0475875,354.5852,6.895407,3.97541,
123.805,0.03643145,-0.04591655,-0.02001468,-0.03082146,-0.2888042,0.1037636,-0.4311655,0.06428513,-0.2200124,354.1604,13.19847,355.6305,0.1758599,-0.08402713,0.06471565,0.3352154,-0.6075493,0.4324,-0.4645505,-0.4138144,-0.04750486,347.8383,35.16767,355.0261,0.1618817,0.005693503,-0.026317,0.2539783,-0.6870406,-1.611742,-0.3515518,-0.4229912,-0.04861773,353.7593,7.587977,5.984832,
137.354,0.03980343,-0.0465862,-0.02114391,-0.007236309,-0.2987869,0.1161675,-0.430508,0.06354573,-0.2203943,354.1846,13.46519,355.5365,0.2001744,-0.09792442,0.08557736,0.312838,-0.6986443,0.4662139,-0.4617519,-0.4153728,-0.04528119,348.0367,35.99677,354.7681,0.1755783,0.03061432,-0.04636936,0.5312496,-0.5935812,-2.003441,-0.3485213,-0.4231032,-0.04917629,352.4346,7.541566,7.960013,
151.42,0.04292436,-0.05009972,-0.0236376,-0.03448836,-0.298073,0.1333395,-0.4298078,0.06270072,-0.220849,354.3163,13.71591,355.4808,0.2254151,-0.1065551,0.1065313,0.3372167,-0.784888,0.4977021,-0.4584185,-0.4166499,-0.04254384,348.2251,36.90828,354.4301,0.1840466,0.05155728,-0.06159201,0.6668273,-0.3751014,-2.340383,-0.344903,-0.4229266,-0.05060111,351.1359,6.989121,10.09299,
