time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.493,0.1476268,-0.02103475,0.03395149,0.0786158,-0.4847566,-0.03547183,-0.4991113,0.05979064,-0.4894821,359.4254,7.2436,357.7307,0.342313,-0.1371412,0.04187825,-0.06666526,-0.644873,0.4591469,-0.5399265,-0.4464624,-0.3017204,348.6471,11.7586,357.3841,0.08195794,-0.350753,-0.03513987,-0.6947834,0.1794639,-0.3530929,-0.377377,-0.4898901,-0.3191652,358.4501,5.920302,0.5830138,
13.078,0.1521239,-0.02313958,0.03484037,0.1164008,-0.4966298,-0.04760872,-0.4968917,0.05934909,-0.4890037,359.2609,7.63051,357.7531,0.3545996,-0.1449445,0.04513454,-0.138863,-0.6958201,0.4129991,-0.5353464,-0.4484901,-0.3007595,348.8972,12.43124,357.3491,0.101007,-0.3668064,-0.05445145,-0.7039593,0.1242278,-0.4047823,-0.3754735,-0.4948277,-0.320525,358.9246,5.871669,1.089371,
26.238,0.1557063,-0.02784167,0.03522517,0.1387167,-0.4974225,-0.04964113,-0.4946797,0.05878142,-0.4885113,359.1229,8.023466,357.7582,0.3643014,-0.1521198,0.05211416,-0.2581029,-0.7081268,0.3581485,-0.5305933,-0.4503085,-0.2996785,349.2936,13.02452,357.4326,0.1176976,-0.3840066,-0.0754161,-0.6681483,0.1392995,-0.4124699,-0.3732385,-0.5003471,-0.3222371,359.3292,5.717395,1.514322,
40.351,0.1599061,-0.03414511,0.03510858,0.1308665,-0.4913203,-0.04267948,-0.4923346,0.05815908,-0.487961,359.038,8.402222,357.7528,0.3733626,-0.1515219,0.05845512,-0.3189309,-0.7238148,0.2896191,-0.5257398,-0.4520471,-0.2986242,349.6205,13.60337,357.5763,0.1264182,-0.4108408,-0.0974199,-0.714772,0.2848124,-0.4350017,-0.3709565,-0.5062408,-0.3239673,359.8743,5.265261,1.994933,
54.249,0.1646054,-0.03793972,0.03598222,0.1055035,-0.5035589,-0.01619098,-0.4899302,0.05762818,-0.4873656,358.9817,8.83907,357.709,0.3841769,-0.1448179,0.06095642,-0.2868869,-0.7808379,0.244238,-0.5209463,-0.4538752,-0.2979088,349.7854,14.29762,357.6795,0.1246494,-0.4438393,-0.1185403,-0.850901,0.6065861,-0.4869887,-0.3683486,-0.5124632,-0.3265163,0.6207937,4.297074,2.580636,
68.104,0.1697683,-0.03983485,0.03750915,0.1071865,-0.5299295,0.02881577,-0.4874488,0.05700538,-0.4867879,358.8706,9.297731,357.5857,0.3970728,-0.1348262,0.06254204,-0.2119631,-0.8193396,0.2758514,-0.5154786,-0.4551025,-0.2962873,349.9092,15.06101,357.5978,0.1179664,-0.4846137,-0.1456702,-1.07216,1.102779,-0.567015,-0.3650752,-0.5191404,-0.3294366,1.655646,2.664707,3.282849,
81.751,0.1742097,-0.04396307,0.03904659,0.1247497,-0.5656168,0.07793392,-0.4849434,0.05619457,-0.4862047,358.775,9.799056,357.4342,0.4071171,-0.1218963,0.06386988,-0.1127247,-0.8108745,0.3083495,-0.5101626,-0.4562839,-0.2951221,349.9478,15.76783,357.4138,0.1378004,-0.5088927,-0.1717471,-1.173401,1.349384,-0.8255398,-0.3609267,-0.5256848,-0.331289,2.581613,1.194019,4.401998,
95.798,0.1785144,-0.04932147,0.03995483,0.1077224,-0.585995,0.1187531,-0.4823788,0.05542877,-0.4856456,358.7732,10.28847,357.2944,0.4186734,-0.1007432,0.0663103,0.004441947,-0.8107396,0.3202444,-0.5050527,-0.4573345,-0.2944889,349.8768,16.48724,357.1855,0.1940247,-0.5048465,-0.1896459,-1.07028,1.184921,-1.28805,-0.3561676,-0.5311934,-0.3348833,3.115677,0.5380592,6.151466,
110.355,0.1829639,-0.0535033,0.04125181,0.08366853,-0.6013415,0.1350466,-0.4797529,0.05461952,-0.4849955,358.7506,10.79126,357.1787,0.428835,-0.08094676,0.06995471,0.05119458,-0.876412,0.2976906,-0.4992728,-0.457712,-0.2924557,349.8232,17.32319,357.0798,0.2684085,-0.4910107,-0.2075634,-0.8590965,0.8102967,-1.825805,-0.3506117,-0.5376265,-0.3386298,3.330556,0.5710073,8.411591,
123.235,0.1876253,-0.05619588,0.0437171,0.09097376,-0.6228186,0.1438848,-0.4770645,0.0537937,-0.4842894,358.6693,11.32372,357.0283,0.4357481,-0.06065717,0.07682094,0.05549475,-0.9341689,0.2668583,-0.4942535,-0.4582502,-0.2914519,349.792,18.17782,357.0499,0.3265429,-0.4955864,-0.2153417,-0.8701121,0.6765417,-2.177346,-0.3447865,-0.5442253,-0.3407657,3.902041,0.4018867,10.71901,
