time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.481,-0.144471,-0.02076228,0.1611554,-0.1784041,0.1548167,-0.1056245,-1.122846,0.07646236,-0.9250053,358.3754,5.484335,358.7365,-0.3280126,-0.5538557,0.2020733,-0.9579396,0.6362591,0.1856327,-1.117242,-0.445434,-0.6284936,357.1744,2.972878,359.722,-0.3203744,-0.5406432,0.1867794,-1.037981,0.9025946,-0.1308408,-1.060063,-0.4923528,-0.657491,7.792402,352.8987,355.9944,
13.077,-0.1558455,-0.02379489,0.1677288,-0.1744155,0.1653482,-0.1047744,-1.125432,0.07609555,-0.9225649,358.4939,5.337791,358.8387,-0.3635006,-0.6086527,0.1946042,-1.116796,0.6936393,0.3406681,-1.12279,-0.4540022,-0.6260332,358.339,2.393605,359.3076,-0.3705584,-0.5944155,0.1734108,-1.20522,1.069729,-0.1660798,-1.065712,-0.5002812,-0.6553415,9.087181,351.9152,356.0136,
26.613,-0.1658266,-0.02710223,0.1726352,-0.1749182,0.17221,-0.0973956,-1.128047,0.07565412,-0.9200832,358.6279,5.192998,358.923,-0.4228958,-0.6695796,0.1827564,-1.409552,0.8172287,0.2738664,-1.129759,-0.4630702,-0.6237387,359.9127,1.566706,359.2722,-0.4228961,-0.6313798,0.1559451,-1.305785,1.203182,-0.1375,-1.072008,-0.5085981,-0.6531722,10.3553,350.8342,355.9084,
40.205,-0.1763754,-0.03000665,0.1767395,-0.1850831,0.1804499,-0.08953965,-1.130746,0.07521144,-0.9175556,358.782,5.036126,359.009,-0.4939101,-0.7154908,0.1606608,-1.598008,0.9681354,-0.01955431,-1.137791,-0.4727251,-0.6223949,1.438968,0.5502629,359.7898,-0.4675457,-0.6546648,0.1390278,-1.29991,1.286375,-0.1779834,-1.078821,-0.517155,-0.6513412,11.50416,349.7947,355.9579,
54.168,-0.1869151,-0.03165843,0.1804414,-0.1909456,0.1899313,-0.09447532,-1.133596,0.07479319,-0.9149755,358.9234,4.868187,359.1225,-0.5669722,-0.7529385,0.1268801,-1.678949,1.130196,-0.2359278,-1.146532,-0.482847,-0.621753,2.878933,359.4097,0.340059,-0.5233133,-0.6716561,0.116425,-1.184404,1.395041,-0.2667301,-1.086837,-0.5259166,-0.6499267,12.45474,348.6857,356.2387,
68.117,-0.198186,-0.0320248,0.1844148,-0.1735685,0.2003356,-0.1097654,-1.136633,0.07440576,-0.9122137,358.9998,4.68899,359.2487,-0.6343654,-0.7859632,0.08918001,-1.748245,1.286066,-0.2801104,-1.155661,-0.4929704,-0.6207389,4.383737,358.1643,0.6391329,-0.5827461,-0.6911582,0.08632085,-1.082897,1.529235,-0.3185344,-1.095312,-0.5351996,-0.6497608,13.35089,347.445,356.5528,
81.773,-0.2101426,-0.03252241,0.1886443,-0.1357816,0.2147924,-0.1205195,-1.139856,0.07395574,-0.9093859,359.0297,4.493528,359.3554,-0.6953647,-0.8064855,0.04607776,-1.707615,1.413566,-0.1605792,-1.165596,-0.5034382,-0.6216269,5.679592,356.8307,0.5661169,-0.6458122,-0.7252943,0.04815669,-1.174513,1.699313,-0.2356458,-1.104782,-0.5454773,-0.6490164,14.52617,345.8951,356.4937,
95.94,-0.2224506,-0.03517762,0.1925452,-0.09906279,0.2318284,-0.1243228,-1.143237,0.07331821,-0.906585,359.0467,4.280965,359.4551,-0.7424436,-0.8220224,-0.004667282,-1.60545,1.421726,0.03918466,-1.175759,-0.5142812,-0.6228958,6.761557,355.6174,0.1890747,-0.7217849,-0.7802765,-0.00468336,-1.480335,1.943058,-0.1624958,-1.115073,-0.5560842,-0.6500352,16.22681,343.9862,356.1646,
110.372,-0.2341004,-0.04130124,0.195428,-0.07184906,0.2590538,-0.1213451,-1.14674,0.07251778,-0.9038239,359.0645,4.028219,359.5402,-0.7807233,-0.8538223,-0.06250989,-1.763129,1.273232,0.3225657,-1.18668,-0.5255587,-0.6248739,8.306847,354.6635,359.3832,-0.7892393,-0.8106519,-0.061747,-1.573408,2.149721,-0.08683461,-1.126222,-0.5664941,-0.6506923,17.67771,341.9475,355.8969,
123.431,-0.2462031,-0.04716687,0.1979308,-0.06965806,0.2811706,-0.0950686,-1.150474,0.07179919,-0.9010448,359.1326,3.77785,359.5678,-0.8290887,-0.8759492,-0.1168853,-1.840976,1.302428,0.4007186,-1.198476,-0.5366332,-0.6268709,9.812983,353.4656,358.7883,-0.8450189,-0.8354275,-0.1160956,-1.767341,2.242573,0.002506133,-1.137736,-0.5775405,-0.6522568,19.28626,339.8524,355.2794,
