time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.434,-0.1352088,-0.04428193,0.04570004,-0.000676866,-0.1378798,0.1013856,-0.1619223,0.0570057,0.498928,342.6329,4.755098,0.8509922,0.1072043,0.002791668,0.111269,1.019844,-0.7130278,0.4725387,-0.221925,-0.436624,0.6971561,337.4084,19.17074,20.95269,-0.03814204,0.2645842,-0.02643961,1.523048,-1.27413,-1.801487,-0.06018427,-0.3978755,0.7134629,346.0757,357.5412,1.834095,
13.265,-0.1200718,-0.04975669,0.04144097,-0.02175919,-0.1448112,0.1025428,-0.1631392,0.0561834,0.499364,342.6923,4.906697,0.8239422,0.1355124,-0.009690227,0.1208854,0.9591145,-0.7646743,0.5353752,-0.2202489,-0.4368701,0.699369,337.472,20.35744,20.47877,-0.008847306,0.260759,-0.02895734,1.520307,-1.595761,-1.864382,-0.06034724,-0.3952268,0.7131587,345.0565,358.3993,3.914816,
26.861,-0.1043906,-0.05368171,0.03707052,-0.03909016,-0.1466333,0.1010528,-0.1641499,0.0553847,0.4997514,342.7589,5.046768,0.7924604,0.1615713,-0.01241731,0.1258288,0.9434622,-0.7180748,0.5367571,-0.2181163,-0.4370266,0.7014907,337.4129,21.41326,19.94795,0.02292646,0.2561637,-0.03108301,1.439134,-1.784061,-1.794536,-0.05979423,-0.3925034,0.7128251,344.1972,359.3069,5.742114,
40.422,-0.08580355,-0.05617322,0.03187308,-0.05947047,-0.1405256,0.09464662,-0.1648521,0.05459398,0.5000576,342.8458,5.163812,0.7738127,0.1903568,-0.005035846,0.1254879,0.9723509,-0.622156,0.5078089,-0.2153017,-0.4367597,0.7035811,337.2279,22.39594,19.31934,0.05771024,0.2614892,-0.04057507,1.36813,-1.755913,-1.476283,-0.05885998,-0.3891774,0.7122626,343.3346,0.2016824,6.872365,
54.528,-0.06555945,-0.05685686,0.02623704,-0.07519393,-0.1295469,0.09087924,-0.1652205,0.0537926,0.5002693,342.9329,5.268073,0.7475661,0.2275508,0.0133584,0.1169068,1.050131,-0.5156217,0.3992091,-0.2118538,-0.4364321,0.7052563,336.8079,23.32186,18.67118,0.09223461,0.2766392,-0.06007144,1.295856,-1.609464,-1.074473,-0.05732944,-0.3858182,0.7108232,342.4878,1.069329,7.454781,
68.392,-0.04369185,-0.05493312,0.0201916,-0.09301595,-0.116455,0.1004655,-0.1652669,0.05312169,0.5003899,343.0501,5.381241,0.6849587,0.2617522,0.02786763,0.1080113,1.089522,-0.5183461,0.3445719,-0.2080357,-0.4358287,0.7069988,336.4759,24.36412,18.0764,0.1158091,0.287064,-0.08337007,1.225421,-1.427322,-0.8270306,-0.05577851,-0.3824165,0.7092136,341.6865,1.75157,7.977466,
82.057,-0.02030716,-0.04882114,0.0134124,-0.1054367,-0.0977013,0.1159094,-0.1649687,0.05267262,0.500373,343.1674,5.481848,0.6053958,0.3062198,0.04458328,0.0984287,1.056381,-0.6537308,0.2997559,-0.2034053,-0.4349001,0.708681,336.2537,25.50957,17.74066,0.138572,0.2986662,-0.1158804,1.226714,-1.213442,-0.7667289,-0.0534744,-0.379194,0.7079368,340.7593,2.103509,8.645379,
96.211,0.00457058,-0.03821684,0.005600102,-0.1092118,-0.07829802,0.1308857,-0.1642661,0.05250758,0.5002519,343.2736,5.574733,0.5088068,0.354463,0.05949812,0.08553145,0.992153,-0.8665639,0.2556947,-0.1983835,-0.4341844,0.70964,336.103,26.76368,17.6489,0.1669602,0.3085469,-0.1428164,1.276214,-1.42581,-0.9473255,-0.05117831,-0.3754778,0.7049812,339.8144,2.85247,10.07556,
110.877,0.03111853,-0.02359324,-0.003087357,-0.1202518,-0.0592903,0.1408987,-0.1631677,0.05263853,0.4999758,343.4124,5.653725,0.4179955,0.4078087,0.07278504,0.07035635,0.9109266,-1.13598,0.2397487,-0.1919967,-0.432393,0.7113217,336.0842,28.17529,17.75918,0.1926944,0.3192717,-0.1907982,1.565533,-1.436886,-1.208176,-0.04785807,-0.3726219,0.7007865,338.2081,3.22927,11.72101,
124.055,0.05893969,-0.006939597,-0.01210311,-0.1200877,-0.05053132,0.1468333,-0.1615847,0.05300951,0.4995383,343.5215,5.74585,0.3264198,0.4570724,0.09064941,0.05488737,0.8079075,-1.351644,0.184675,-0.1855697,-0.4308814,0.712081,336.0538,29.51249,18.07891,0.2165344,0.3211325,-0.2226633,1.648973,-1.386656,-1.349249,-0.04424976,-0.3692734,0.6980975,336.7963,3.436665,13.30497,
