time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.455,-0.4468153,-0.1069506,-0.02966692,-0.3286014,1.509202,-0.3372365,-0.9266981,0.05120167,-0.9191002,0.02741934,341.7522,1.706533,-0.8250899,-0.652622,-0.6206284,-0.2970025,1.720346,-1.457618,-1.151612,-0.4929084,-0.7796848,359.3821,312.2139,5.764472,-0.810776,-0.5995405,-0.5565231,0.2188316,2.419171,-0.2263869,-1.081975,-0.5319132,-0.7632072,10.96649,298.2452,342.9456,
14.535,-0.4417936,-0.1002789,-0.03579904,-0.3802576,1.545524,-0.372421,-0.9327078,0.05013511,-0.9196601,0.4858359,340.4804,1.759,-0.80726,-0.6839658,-0.6658299,-0.2456183,1.77565,-1.463651,-1.161484,-0.5023027,-0.788916,0.4671113,310.6706,5.583719,-0.7956429,-0.6368102,-0.5993193,0.1823458,2.5611,-0.2258666,-1.092025,-0.5408552,-0.7706302,11.93173,296.1614,342.539,
26.353,-0.4356366,-0.08859967,-0.04039035,-0.3988136,1.562545,-0.3731417,-0.9386098,0.04932925,-0.92022,0.8840993,339.2141,1.78488,-0.7944425,-0.7177495,-0.7215272,-0.3052692,2.036248,-1.48026,-1.170979,-0.5122092,-0.7987036,1.525287,308.606,5.118112,-0.7735119,-0.6784256,-0.6362475,0.2599824,2.636865,-0.3091824,-1.101698,-0.5500761,-0.7786403,13.20035,294.2252,342.205,
40.357,-0.4293979,-0.07399785,-0.04398433,-0.3966499,1.568994,-0.3574764,-0.9444318,0.048758,-0.9208905,1.255523,337.9513,1.792318,-0.7785985,-0.7619833,-0.7866368,-0.3634016,2.336961,-1.590523,-1.180012,-0.522643,-0.8095254,2.795289,306.2434,4.494874,-0.7433395,-0.7134529,-0.6773674,0.3923693,2.698592,-0.4197607,-1.110959,-0.5591649,-0.7875308,14.75058,292.3831,341.901,
54.21,-0.422149,-0.0592658,-0.04823229,-0.3781609,1.573952,-0.3318996,-0.9500859,0.04818735,-0.9216838,1.585693,336.6866,1.801222,-0.7504495,-0.7973177,-0.8407031,-0.2872464,2.456684,-1.736282,-1.188845,-0.5327826,-0.8204058,4.315952,304.0916,3.980204,-0.7080791,-0.7347406,-0.7255254,0.492397,2.765985,-0.4538812,-1.119822,-0.568201,-0.797066,16.33745,290.5031,341.6133,
67.839,-0.4136395,-0.04891552,-0.05323315,-0.3555191,1.583268,-0.3108461,-0.9555662,0.04762158,-0.9225556,1.904781,335.4048,1.822562,-0.7123483,-0.8300892,-0.8928941,-0.1169579,2.551649,-2.021665,-1.196972,-0.5428991,-0.8320309,6.390687,301.9777,3.484876,-0.6677993,-0.7405114,-0.7748698,0.488086,2.82085,-0.393629,-1.127295,-0.5770957,-0.8073335,17.7265,288.5204,341.2574,
81.946,-0.4037783,-0.04183541,-0.05794199,-0.332727,1.589672,-0.2956564,-0.9609597,0.04723963,-0.923352,2.190104,334.1289,1.820776,-0.6699479,-0.8417845,-0.9341545,-0.009578221,2.622684,-2.211524,-1.204502,-0.5524962,-0.8437696,8.546168,299.8911,2.826421,-0.6196846,-0.7391563,-0.833776,0.3596094,2.989432,-0.3979764,-1.135262,-0.5860229,-0.8179655,19.12787,286.1798,340.4767,
95.663,-0.3934595,-0.03612777,-0.06087332,-0.3059364,1.577881,-0.272928,-0.9662451,0.04698178,-0.9241245,2.447185,332.9035,1.831694,-0.6142757,-0.8338483,-0.9770111,0.005997322,2.688464,-2.27736,-1.210589,-0.5618337,-0.8567672,10.56582,297.7539,1.94845,-0.5743425,-0.73133,-0.886467,0.1694715,3.145687,-0.4484509,-1.141509,-0.5947404,-0.8292949,20.45368,283.6487,339.3209,
110.555,-0.3830371,-0.03230546,-0.06115881,-0.265413,1.558723,-0.2444762,-0.971356,0.04663089,-0.9248947,2.660581,331.6963,1.85292,-0.5547354,-0.8064635,-1.01878,0.007963881,2.656093,-2.095747,-1.216852,-0.5708618,-0.8696268,12.08972,295.7664,1.206123,-0.5290464,-0.7217505,-0.9439086,-0.05247444,3.30211,-0.5111156,-1.148491,-0.603927,-0.841032,21.68168,280.8597,337.7788,
123.316,-0.3736242,-0.029499,-0.06015096,-0.2424645,1.527565,-0.228044,-0.9763474,0.0462037,-0.9256686,2.881438,330.5279,1.864425,-0.4974329,-0.7769376,-1.058492,0.02171063,2.539261,-1.791085,-1.221879,-0.5801005,-0.8840707,13.20525,294.0041,0.7018022,-0.4892861,-0.7192621,-0.9878164,-0.1403241,3.419764,-0.5795184,-1.154647,-0.6123104,-0.8530312,23.03835,278.075,336.1159,
