time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.509,-0.2572815,-0.04334504,0.1577548,-0.3781168,0.751668,-0.1654385,-1.056506,0.07597074,-0.9549016,358.2378,3.546594,1.013636,-0.359119,-0.4265532,0.2028946,-0.9703599,0.6445461,-0.2742081,-1.04654,-0.3802592,-0.7162506,347.5717,0.3273312,5.14881,-0.3369367,-0.4092726,0.1800211,-0.7792881,1.008105,-0.2077378,-0.9848936,-0.4335188,-0.7356671,359.4678,349.7788,346.7113,
13.294,-0.2732842,-0.0457981,0.1614102,-0.3730829,0.815944,-0.1808515,-1.060646,0.0752255,-0.9525952,358.4942,2.801725,1.19185,-0.3946906,-0.479787,0.2078723,-1.002763,0.6949272,-0.2796756,-1.052415,-0.3877323,-0.7132703,348.3622,359.5853,5.247191,-0.3708749,-0.4649107,0.1841348,-0.7744005,0.989069,-0.3848149,-0.9903392,-0.4403871,-0.733095,0.3771562,349.1967,347.0106,
26.834,-0.2877641,-0.04988317,0.1638081,-0.3710305,0.8711239,-0.1902524,-1.065008,0.07436392,-0.9502749,358.7579,2.023047,1.352671,-0.4421505,-0.5375136,0.2113241,-1.082058,0.8296174,-0.2952017,-1.058852,-0.3957788,-0.7102778,349.2639,358.6149,5.293267,-0.4056194,-0.5215082,0.1821217,-0.8704376,1.04625,-0.553896,-0.9964092,-0.4480442,-0.7304876,1.570437,348.5215,347.2983,
40.407,-0.3034914,-0.05591889,0.1656541,-0.3813607,0.9213582,-0.1851965,-1.06967,0.07347241,-0.9478794,359.0664,1.222726,1.483893,-0.493637,-0.6034216,0.2138213,-1.306241,0.9994419,-0.2323255,-1.066085,-0.4045711,-0.7076117,350.5404,357.5016,5.107918,-0.450238,-0.5594917,0.1665996,-0.8541526,1.117292,-0.7513228,-1.003632,-0.4547333,-0.7288373,2.726618,347.8089,347.8994,
54.369,-0.3186726,-0.06123965,0.1672727,-0.3880476,0.9767401,-0.1785885,-1.074442,0.07255313,-0.9454689,359.346,0.3421181,1.612795,-0.5514597,-0.6603971,0.2030676,-1.442532,1.223863,-0.137629,-1.07435,-0.4139086,-0.7057232,351.7648,356.2105,4.740357,-0.5139784,-0.5798424,0.140199,-0.7005967,1.307356,-0.8318413,-1.011379,-0.4627953,-0.7271211,3.636449,346.6797,348.461,
68.258,-0.3340709,-0.0656767,0.1704165,-0.3588958,1.025044,-0.1740774,-1.079473,0.07154116,-0.9429578,359.539,359.4641,1.733179,-0.6067808,-0.7171962,0.1815285,-1.69479,1.30694,-0.1124294,-1.082429,-0.423485,-0.7032268,353.4067,354.9903,4.382268,-0.5740424,-0.6011916,0.114827,-0.5351852,1.413477,-0.8351337,-1.019591,-0.4710981,-0.7256649,4.368588,345.5793,348.9989,
82.232,-0.3485999,-0.06866369,0.1730042,-0.3407358,1.077423,-0.170985,-1.084613,0.07056716,-0.9405425,359.785,358.5201,1.846264,-0.6512976,-0.7486132,0.1493864,-1.733435,1.380922,-0.08279461,-1.09152,-0.4334889,-0.701999,354.741,353.7533,3.977988,-0.6285564,-0.6465844,0.09579659,-0.5865058,1.545121,-0.8413869,-1.028863,-0.4804975,-0.7239268,5.450307,344.4182,349.4042,
95.79,-0.3626961,-0.07328964,0.1746798,-0.3304783,1.123844,-0.1707243,-1.08996,0.06936404,-0.9381412,0.01532099,357.5603,1.968938,-0.7152878,-0.782393,0.09527057,-1.693321,1.463255,-0.126009,-1.102246,-0.4442485,-0.7029745,355.9493,352.4202,3.729313,-0.6820478,-0.7290494,0.07763171,-0.9025145,1.760692,-0.6775667,-1.038411,-0.4913156,-0.7228233,6.966917,343.0022,349.1711,
110.595,-0.3747376,-0.07908534,0.1735564,-0.3399172,1.163123,-0.1572434,-1.095471,0.06814292,-0.9358498,0.2966776,356.5806,2.033122,-0.7758428,-0.8149424,0.0444486,-1.670282,1.605988,-0.1797537,-1.112981,-0.4550132,-0.7026262,357.1612,350.8897,3.4822,-0.745097,-0.7987927,0.03754361,-1.2634,2.131712,-0.3851097,-1.048436,-0.5026165,-0.7230769,8.679955,340.9799,348.3214,
123.658,-0.3871896,-0.08746219,0.1702616,-0.3490565,1.1967,-0.1261951,-1.101083,0.06671718,-0.9336176,0.5395023,355.5759,2.046345,-0.8350795,-0.8595184,-0.006595582,-1.813892,1.779273,-0.1080038,-1.124615,-0.466931,-0.7044021,358.6189,349.1755,2.82775,-0.8089204,-0.8492557,-0.01292098,-1.514283,2.483699,-0.2047224,-1.059734,-0.5134652,-0.7236686,10.52543,338.6696,347.4481,
