time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.546,0.0178917,0.005860863,0.0005953696,0.0008719093,0.01427875,-0.03716037,-0.8075449,0.06437579,-0.9353194,354.2155,17.12144,359.1539,0.04485426,-0.1833209,-0.00596427,-0.03703572,0.1911153,0.3591727,-0.827728,-0.4385649,-0.7412618,342.3621,22.21069,2.900194,-0.03952773,-0.1759906,-0.01541243,-0.3190435,0.3442534,-0.2085307,-0.7340012,-0.4631372,-0.7658435,352.7415,2.557569,352.3121,
13.115,0.01878783,0.008041983,0.004793831,0.0139663,0.002233165,-0.04698899,-0.8072122,0.06456795,-0.9350152,354.1607,17.12996,359.1757,0.04732363,-0.2312423,0.0005238806,-0.0682449,0.1662707,0.4554075,-0.8271462,-0.4427674,-0.7411084,342.7951,22.3181,2.594828,-0.04410726,-0.2109913,-0.01770391,-0.3884121,0.3116319,-0.3449211,-0.7344253,-0.466362,-0.766259,353.1494,2.282934,352.8059,
26.611,0.01920954,0.007923625,0.008087821,0.01140791,-0.01137241,-0.04352736,-0.8069527,0.0645968,-0.9348319,354.1495,17.15334,359.1996,0.04807267,-0.2758295,0.004267834,-0.05850498,0.1294405,0.5271124,-0.8267273,-0.4475455,-0.7409571,343.1955,22.50486,2.236259,-0.03709995,-0.2389789,-0.02401735,-0.3383975,0.2092972,-0.3766474,-0.7345144,-0.4705179,-0.7668301,353.3165,2.204077,353.1678,
40.096,0.01933433,0.005729765,0.01105017,-0.01977583,-0.02203855,-0.03360515,-0.8066994,0.06460562,-0.934631,354.2126,17.17553,359.2533,0.02065365,-0.3348069,0.02465649,-0.596074,-0.4198051,0.1763957,-0.8276718,-0.4525035,-0.7394383,343.7582,22.84844,3.530963,-0.01264727,-0.2918453,-0.0356527,-0.2414321,0.2331009,-0.1696893,-0.7316546,-0.4760184,-0.7697588,353.4299,2.054381,353.0729,
54.218,0.01881877,0.003517686,0.01317175,-0.06600396,-0.02859432,-0.01991697,-0.8064828,0.06457391,-0.9344234,354.3179,17.19681,359.3221,0.0281107,-0.4164207,0.04339832,-0.6231581,-0.2566411,0.6052985,-0.8270871,-0.4611032,-0.7382964,344.942,23.18463,3.176499,-0.01065794,-0.3540014,-0.03184136,-0.4645299,0.1274658,-0.5129101,-0.7338793,-0.48297,-0.7675951,354.0824,1.886976,353.9474,
68.136,0.01810069,0.002253734,0.01531629,-0.09281658,-0.03696527,-0.02118961,-0.8062606,0.06454787,-0.9341567,354.3813,17.2256,359.4037,0.00850153,-0.5060483,0.07350984,-0.7009913,0.240034,0.8278111,-0.8269727,-0.4687918,-0.7370899,346.1776,22.51718,2.680559,0.0129743,-0.4224439,-0.03744259,-0.6871746,-0.2010458,-0.7228566,-0.7338139,-0.4890596,-0.769033,354.8275,2.456488,355.0169,
81.745,0.01746663,0.002056387,0.01765137,-0.1014709,-0.05133596,-0.03698973,-0.8060328,0.06456122,-0.9338527,354.4117,17.26987,359.5059,-0.01319498,-0.5944184,0.108947,-0.9638156,0.4004913,0.9188377,-0.8274695,-0.4781551,-0.7349972,347.6298,21.94131,2.780612,0.02603802,-0.4899878,-0.05730347,-0.7052377,-0.2599446,-0.8861395,-0.7327446,-0.497651,-0.770866,355.3112,2.628955,356.0474,
95.866,0.01677566,0.002139161,0.01950438,-0.1068617,-0.06561642,-0.05368812,-0.8058171,0.06457773,-0.9335394,354.4482,17.32216,359.6185,-0.04395985,-0.6914949,0.1374753,-1.219897,0.589104,1.038483,-0.8289022,-0.4887973,-0.7335023,349.313,21.17716,2.797673,0.03408485,-0.5824571,-0.07259471,-0.9379847,-0.1552593,-1.025724,-0.7322388,-0.5081322,-0.7710289,356.3582,2.494493,357.1513,
110.24,0.01544631,0.002002163,0.02137046,-0.1151035,-0.08125497,-0.05907945,-0.805649,0.06460217,-0.9332061,354.5062,17.39244,359.7239,-0.08053738,-0.7929418,0.1630349,-1.625489,0.6387915,1.062918,-0.8301466,-0.5003001,-0.7305576,351.3153,20.36133,3.277614,0.04461014,-0.6759155,-0.08771499,-1.297505,0.006192513,-1.124057,-0.7309926,-0.5176656,-0.7730501,357.901,2.213945,358.2942,
123.35,0.0134587,0.001565317,0.023465,-0.1211128,-0.09803504,-0.05916509,-0.8055005,0.06465867,-0.9328628,354.5616,17.47451,359.8285,-0.1138648,-0.8920363,0.180433,-2.064996,0.5567729,1.079023,-0.8322465,-0.513111,-0.7281789,353.6144,19.68807,4.038227,0.06698728,-0.7536449,-0.1218281,-1.513812,-0.04454412,-1.358539,-0.7294114,-0.5285856,-0.7767612,359.3162,2.264947,359.858,
