time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.482,0.1671824,-0.01916676,0.1412726,0.08838622,-0.2814195,0.1106528,-0.4101676,0.06689242,-0.5408567,357.7672,8.089503,358.4279,0.3553874,-0.024401,0.1759908,-0.2056286,-0.5787268,-0.2074307,-0.4619502,-0.5594351,-0.3655126,6.000044,12.75651,351.9435,0.214597,-0.171091,-0.01231854,-0.2032863,0.6819786,-0.5070403,-0.2843851,-0.5974128,-0.3827636,22.98832,358.7156,347.8925,
13.254,0.172959,-0.02478075,0.1487163,0.1012748,-0.275392,0.1124257,-0.4076297,0.06638172,-0.5385706,357.6936,8.310668,358.3158,0.3636696,-0.0256579,0.1842061,-0.2486036,-0.6008956,-0.233388,-0.4572304,-0.5598192,-0.3625745,6.076093,13.34397,352.1977,0.2261959,-0.2141605,-0.01778426,-0.3483453,0.8883895,-0.5509588,-0.2807353,-0.6008694,-0.3829665,23.64548,358.4674,348.8242,
26.785,0.1782275,-0.03049983,0.1559814,0.1198414,-0.2721034,0.1239029,-0.4050002,0.06578639,-0.5361379,357.5988,8.533125,358.1698,0.3707011,-0.02560126,0.1925787,-0.1843397,-0.6142855,-0.1531869,-0.4522862,-0.5601711,-0.3595027,6.063855,13.85008,352.1631,0.2404558,-0.2517233,-0.02645114,-0.426146,1.038527,-0.526655,-0.2765317,-0.6045051,-0.3834048,24.27781,358.0961,349.6494,
40.248,0.1831652,-0.03707537,0.164129,0.1429658,-0.277894,0.1456571,-0.4023346,0.06506982,-0.5335633,357.4956,8.779329,357.9881,0.3783103,-0.02506532,0.1998736,-0.08852664,-0.6365582,-0.03157105,-0.4473458,-0.5604931,-0.3566707,6.006631,14.33472,351.9242,0.2734572,-0.2736045,-0.0305635,-0.430835,1.100277,-0.63483,-0.2715057,-0.6082838,-0.3834096,24.76097,357.9881,350.7324,
54.403,0.1874246,-0.0449226,0.1716332,0.1605997,-0.2817869,0.1742454,-0.3996582,0.06418887,-0.5310091,357.396,9.022676,357.7781,0.3866884,-0.01934098,0.2033388,0.02024016,-0.6903506,0.02152056,-0.442322,-0.5606885,-0.3537099,5.8252,14.88918,351.667,0.3267334,-0.2828383,-0.03012184,-0.4206564,1.07682,-0.8868842,-0.2657353,-0.6116401,-0.383795,25.14711,358.3474,352.1877,
68.295,0.1911217,-0.0570685,0.1788724,0.1881129,-0.2837025,0.193186,-0.3969272,0.0629659,-0.5283656,357.2553,9.259586,357.5656,0.3957689,-0.01310319,0.2064387,0.04207506,-0.7664053,0.002038237,-0.4370801,-0.5608065,-0.3501345,5.672081,15.57676,351.556,0.3808622,-0.2736386,-0.0336303,-0.2920249,1.063156,-1.130072,-0.259504,-0.6146517,-0.3850669,25.22383,358.8379,353.8516,
82.205,0.1948673,-0.07423426,0.1854284,0.2118841,-0.2759584,0.199909,-0.3941387,0.06138226,-0.5256532,357.1094,9.4729,357.3557,0.4021697,-0.007092627,0.2098647,0.02228032,-0.8609008,-0.06617343,-0.4325702,-0.5609909,-0.3474215,5.499324,16.40228,351.5821,0.4146298,-0.2621014,-0.04103201,-0.2000343,1.162319,-1.17768,-0.2533938,-0.6180127,-0.3852142,25.31614,358.9515,355.3812,
95.803,0.1986383,-0.09576195,0.1921881,0.2252999,-0.269961,0.1939507,-0.3913201,0.0594559,-0.5227804,356.966,9.695311,357.1745,0.4013093,-0.002717444,0.2162892,0.03549163,-0.9279709,-0.1475213,-0.4277526,-0.561279,-0.3435729,5.233657,17.24469,351.6531,0.4338458,-0.2564287,-0.04934269,-0.2686859,1.303385,-0.9819145,-0.2464885,-0.620809,-0.3859466,25.71806,358.5399,356.4715,
110.621,0.2027001,-0.1192928,0.1993657,0.2370569,-0.2704026,0.1889775,-0.3884202,0.05723622,-0.5198345,356.8098,9.926717,356.9715,0.395773,-0.001149312,0.2291127,0.1205989,-0.9589485,-0.1282088,-0.4228955,-0.5616443,-0.3394811,4.922914,17.98898,351.4966,0.4575651,-0.2531618,-0.05916438,-0.3673333,1.315073,-0.6001095,-0.2384081,-0.6235717,-0.3872542,26.23632,357.749,356.8701,
123.807,0.2068201,-0.1408637,0.2065682,0.2566712,-0.2837528,0.20952,-0.3854462,0.05488244,-0.5167961,356.6457,10.19692,356.707,0.3880424,-0.001783377,0.2427821,0.2874164,-0.9705904,-0.06195911,-0.4187872,-0.5622053,-0.336217,4.450232,18.65417,351.0822,0.5057377,-0.2484169,-0.06109602,-0.5139901,1.264506,-0.2666608,-0.2292691,-0.6265101,-0.3869711,26.92708,356.8851,356.9887,
