time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.522,-0.2962486,-0.06397523,-0.3229834,-0.08990869,-0.1213927,-0.03340548,-0.1093787,-0.0813427,0.6037972,0.23628,35.40117,26.42077,-0.2809494,-0.0914315,-0.08319595,0.7323439,0.3736271,-0.361568,0.06788273,-0.9742426,0.5403157,69.3978,115.5603,3.247862,-0.1075999,0.02035934,-0.09947553,0.4903118,0.6973755,0.1856555,0.1268699,-0.8869463,0.3485152,66.80098,152.8329,146.0774,
13.085,-0.3136745,-0.06468113,-0.3400901,-0.08864188,-0.1655601,-0.01800819,-0.1142425,-0.08225942,0.5988098,0.3427427,35.55141,26.53436,-0.3364146,-0.1061136,-0.1070812,0.6939628,0.2547587,-0.3543167,0.06183382,-0.9760144,0.5379814,69.58855,115.043,3.254721,-0.1455308,0.01913462,-0.1252584,0.4978169,0.6713473,0.07899171,0.123396,-0.8864647,0.3458448,67.09374,151.7092,144.6768,
26.895,-0.3296328,-0.06491365,-0.355385,-0.09413975,-0.1955594,-0.01194885,-0.1192391,-0.08314276,0.5935167,0.4275311,35.69293,26.66193,-0.3973043,-0.1218759,-0.1367664,0.7229,0.1442119,-0.3168826,0.05502791,-0.978078,0.5352117,69.81921,114.8481,3.672416,-0.1928744,0.01753226,-0.1542549,0.5424047,0.6017268,-0.01204762,0.1192135,-0.886053,0.3423992,67.50817,150.784,143.4905,
40.462,-0.3473278,-0.06500535,-0.3707693,-0.08631159,-0.2110163,-0.01826115,-0.1244857,-0.08405423,0.5880044,0.4742536,35.84227,26.75983,-0.4476313,-0.1336206,-0.1626499,0.7641747,0.07975042,-0.2738084,0.0476188,-0.9798622,0.5323827,70.01249,114.7115,4.195467,-0.2359858,0.015761,-0.1834861,0.600761,0.5600543,-0.04642265,0.114569,-0.8859921,0.3385635,67.95872,149.6323,142.1481,
54.576,-0.3652688,-0.06459944,-0.3862118,-0.06082101,-0.2155565,-0.017057,-0.1300099,-0.08499366,0.5822852,0.5310754,35.99723,26.80651,-0.4971049,-0.1443958,-0.187561,0.7847683,0.01605956,-0.2360555,0.03971623,-0.9822757,0.5290332,70.23919,114.6912,4.809292,-0.2722729,0.01168006,-0.2119383,0.6429352,0.5450166,-0.06993219,0.1098128,-0.8856266,0.3344419,68.40966,148.3723,140.6802,
68.449,-0.3823892,-0.06289296,-0.400516,-0.0451466,-0.2279048,-0.01326593,-0.135778,-0.08580568,0.576437,0.6131228,36.17488,26.88036,-0.5462012,-0.1556274,-0.212584,0.7642062,-0.08369561,-0.2218726,0.03136092,-0.9847249,0.5252387,70.57414,114.7715,5.422492,-0.2936347,0.01498462,-0.2383667,0.6786997,0.6187462,0.05907369,0.1046014,-0.8846917,0.3298471,68.7241,146.1522,138.4689,
82.187,-0.3985537,-0.05689412,-0.4121558,-0.04832475,-0.2374627,-0.02284775,-0.1417009,-0.08634633,0.5705322,0.6619856,36.34499,26.99749,-0.591405,-0.163,-0.2386719,0.7006681,-0.1465428,-0.1835021,0.02208003,-0.9865533,0.5214663,70.85393,114.9905,6.054939,-0.3149413,0.02249609,-0.2674448,0.6908247,0.6609954,0.1774684,0.09893039,-0.8845918,0.32453,68.96422,143.8076,136.235,
95.718,-0.4134451,-0.04708788,-0.4195802,-0.04875006,-0.2173694,-0.07033713,-0.1477668,-0.08669126,0.56462,0.5794899,36.48241,27.11427,-0.6317814,-0.1702638,-0.2646384,0.5886058,-0.1924106,-0.1611542,0.01284504,-0.9896502,0.5168092,71.13145,115.1846,6.50591,-0.3406652,0.02775535,-0.3120882,0.5850108,0.6738555,0.1479042,0.09299774,-0.8839375,0.3193535,69.03972,142.1629,134.4636,
110.131,-0.4273453,-0.03626356,-0.4247321,-0.02828964,-0.1712398,-0.1389591,-0.1539697,-0.08699131,0.5586594,0.3958604,36.60008,27.18077,-0.6669933,-0.1795452,-0.2888231,0.5036544,-0.2313825,-0.1859375,0.003135541,-0.9921358,0.512063,71.46421,115.1552,6.71147,-0.3773177,0.03926963,-0.3401814,0.8093568,0.7683448,-0.314647,0.08665867,-0.881875,0.3123503,69.85838,140.4338,131.7146,
123.682,-0.439529,-0.02709599,-0.4287655,0.009235654,-0.1373794,-0.1850179,-0.1603093,-0.08722162,0.5526701,0.2325822,36.74512,27.19957,-0.6989189,-0.1857634,-0.3126266,0.5376387,-0.2240258,-0.168731,-0.00739086,-0.9943447,0.5073327,71.71582,115.2427,7.236236,-0.4158863,0.04845507,-0.3982405,0.7926543,0.8069561,-0.9639893,0.08017356,-0.8816984,0.303811,70.61634,140.0313,129.539,
137.342,-0.4499794,-0.02002463,-0.4322268,0.02887815,-0.1500492,-0.1927782,-0.1668305,-0.087295,0.5466323,0.1663854,36.94936,27.25653,-0.7281849,-0.1938116,-0.3337634,0.6356206,-0.2670316,-0.1434142,-0.01784199,-0.9973049,0.5021431,72.07285,115.6816,8.262471,-0.4565551,0.05597481,-0.4743716,0.600338,0.7468808,-1.339968,0.07282358,-0.8802558,0.2950045,71.09145,140.3523,128.201,
