time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.403,-0.008363707,-0.008400712,-0.01422512,-0.07265414,0.05152743,-0.01650606,-0.000480026,0.1478306,-0.7806249,358.3089,357.6345,358.2628,-0.01189913,0.04716185,0.02085725,0.008944402,0.05395507,0.1000694,-0.09271193,-0.04512346,-0.517058,341.0441,335.5899,39.0411,-0.004801,0.04682355,0.01394297,0.01537997,-0.06545951,0.1220112,-0.01096483,-0.04492144,-0.4892293,339.6151,352.7494,336.3167,
12.963,-0.008694911,-0.01145697,-0.01388668,-0.1067898,0.03994877,-0.01494466,-0.0006103218,0.1476038,-0.7808113,358.4506,357.6258,358.2623,-0.01404812,0.04595528,0.02680853,-0.008695001,0.009130768,0.0197302,-0.09287355,-0.04467877,-0.5167912,341.1644,335.5463,39.10813,0.002175372,0.0558561,0.01700015,-0.00867779,-0.1946838,0.1033382,-0.01109576,-0.04396991,-0.4890894,339.519,353.0577,336.4061,
26.702,-0.009014424,-0.01518237,-0.01374334,-0.157945,0.03223969,-0.02294078,-0.0007751882,0.1471601,-0.7809951,358.6618,357.616,358.2796,-0.01462748,0.04752141,0.03018885,0.03150559,0.001222024,-0.01515964,-0.09311899,-0.04394105,-0.5162189,341.1526,335.5303,39.20774,0.00176672,0.06119442,0.01930681,-0.001452607,-0.2117351,0.06165136,-0.01122453,-0.04306122,-0.4886452,339.4503,353.1841,336.5062,
40.569,-0.01041435,-0.02005573,-0.01326196,-0.2075417,0.03307587,-0.0302636,-0.001010567,0.1467372,-0.7811807,358.9021,357.5866,358.2918,-0.01377674,0.04864223,0.03666282,0.0273511,-0.0135326,-0.02833877,-0.09336138,-0.04288549,-0.5152097,341.1838,335.5235,39.26526,0.002267397,0.06212874,0.02631645,-0.03190064,-0.2158145,0.02629152,-0.01126618,-0.04238075,-0.4880469,339.4642,353.324,336.6012,
54.099,-0.01283885,-0.02595303,-0.01270578,-0.2562242,0.04885872,-0.03714459,-0.001290172,0.1461679,-0.781366,359.1753,357.5234,358.3061,-0.008869221,0.05180101,0.04633852,-0.02670354,-0.01296471,0.03061397,-0.09330307,-0.04221774,-0.5145083,341.1943,335.5828,39.11015,0.0182654,0.05464651,0.04357751,-0.2251917,-0.2937022,0.08467913,-0.01092697,-0.04142656,-0.4864851,339.7021,353.8962,336.4992,
68.203,-0.0164142,-0.03236735,-0.01150642,-0.3104755,0.06732887,-0.04025545,-0.001625985,0.1456049,-0.7814749,359.5084,357.4527,358.3077,-0.002790049,0.05531026,0.05359749,-0.1538062,0.09357748,0.1319132,-0.09279999,-0.04159679,-0.5132624,341.0883,335.5424,38.67081,0.03698813,0.03569042,0.07346059,-0.526093,-0.276625,0.2521395,-0.01112292,-0.04160238,-0.4852628,340.2321,354.757,335.9944,
82.16,-0.01995026,-0.03648783,-0.01009234,-0.3551919,0.08734354,-0.0412603,-0.001993209,0.1450994,-0.7815794,359.852,357.3647,358.3079,0.00117331,0.05328341,0.06474914,-0.3439958,0.1947926,0.2628949,-0.09345001,-0.04064992,-0.5116075,341.0006,335.5216,37.90433,0.0430388,-0.0005725734,0.1076942,-0.8802219,-0.2378735,0.2755115,-0.01100845,-0.04152817,-0.4830187,341.2111,355.6089,335.6057,
95.925,-0.02346662,-0.03826648,-0.00743256,-0.3754809,0.1108979,-0.04824773,-0.002377957,0.1445532,-0.7815679,0.1568557,357.2529,358.3372,-0.01649125,0.04365122,0.07595851,-0.5025977,0.2727948,0.2252631,-0.09364068,-0.04091967,-0.5107488,341.0762,335.2261,37.30785,0.0331353,-0.03592483,0.1369405,-1.235009,-0.2149351,0.1454274,-0.01203964,-0.04151136,-0.4805783,342.5507,356.3796,335.5129,
109.927,-0.02677202,-0.03903711,-0.004661863,-0.3727382,0.1268151,-0.06410913,-0.002825111,0.1439701,-0.7815574,0.4580069,357.1436,358.3856,-0.04630525,0.02248899,0.08830512,-0.5657437,0.1942093,0.07051359,-0.09526975,-0.04047118,-0.5091388,341.4464,334.944,37.01805,-0.003641602,-0.06339138,0.1479483,-1.310975,-0.1302432,-0.1091007,-0.01382156,-0.04273287,-0.4794333,343.7404,356.6549,335.8022,
123.755,-0.03053058,-0.04035347,-0.002995705,-0.3783759,0.1466631,-0.06902601,-0.003378838,0.14328,-0.7815663,0.778814,357,358.4087,-0.07648434,-0.0149664,0.1140349,-0.4409281,-0.2227594,-0.1140624,-0.09810978,-0.04144442,-0.5078423,342.2561,335.2173,37.21673,-0.06287096,-0.06241043,0.1316547,-0.7898133,0.09425321,-0.2057106,-0.01529508,-0.04317563,-0.4782729,343.8483,356.1244,335.971,
