time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.412,-0.2761384,0.03453486,-0.1142023,-0.172562,-0.1014867,0.01803451,-0.2600734,0.02368104,0.3565131,348.2416,20.07191,357.3939,0.1125051,0.3244258,-0.0415543,0.9821135,-0.6809563,-0.6146609,-0.288784,-0.4865348,0.5662768,346.7893,31.38154,8.64091,0.05222367,0.5808449,-0.2320946,1.174405,-0.7967433,-1.451605,-0.1503718,-0.5053725,0.5289353,354.9923,6.338147,357.9265,
14.621,-0.2582917,0.03527489,-0.1116467,-0.1965517,-0.1170096,0.03299348,-0.2631989,0.02423131,0.3549083,348.4077,20.16442,357.4886,0.1279828,0.3441545,-0.05812214,1.227382,-0.6561221,-0.6405067,-0.2872732,-0.4824385,0.5656945,345.7021,32.27874,7.792745,0.06475507,0.5615995,-0.212465,1.000025,-0.9878665,-1.557677,-0.1499148,-0.4989068,0.52639,354.1119,7.172098,359.2368,
26.741,-0.2419842,0.03422447,-0.1096476,-0.2073793,-0.1207252,0.05322781,-0.2661462,0.02464783,0.3534051,348.5794,20.25271,357.5641,0.1382154,0.3614148,-0.07627013,1.475527,-0.6234406,-0.7005775,-0.2857603,-0.4783187,0.564939,344.4595,33.22028,6.746221,0.06993255,0.5478731,-0.1985014,0.9039285,-1.048219,-1.561671,-0.1493456,-0.4924843,0.5239735,353.2155,7.841633,0.3941251,
40.219,-0.2248171,0.03138978,-0.1075476,-0.2120782,-0.123224,0.07220357,-0.268869,0.02496183,0.351981,348.7491,20.35002,357.6301,0.1443529,0.3747116,-0.09269046,1.700964,-0.5825531,-0.7754276,-0.284034,-0.4740868,0.5642324,343.1075,34.17887,5.527571,0.06578082,0.5490535,-0.1915483,0.895246,-1.012796,-1.520114,-0.1490606,-0.4854464,0.5216504,352.239,8.346125,1.416924,
54.287,-0.2073553,0.02708448,-0.1058474,-0.2144813,-0.1176393,0.0849798,-0.2713144,0.02521932,0.3504962,348.9233,20.42648,357.6975,0.147778,0.3832457,-0.1064402,1.892316,-0.5178149,-0.8465068,-0.2826864,-0.4701263,0.5630271,341.7011,35.10844,4.147924,0.05265775,0.5625477,-0.1964153,1.003769,-0.8767802,-1.44806,-0.1488244,-0.4785358,0.518841,351.0294,8.603352,2.240607,
68.215,-0.1900401,0.02094757,-0.1041607,-0.1975332,-0.11109,0.08225005,-0.2735325,0.02530479,0.3490673,349.038,20.4996,357.7506,0.1479435,0.3882207,-0.1169701,2.011103,-0.4647908,-0.9254121,-0.2807624,-0.4657796,0.5623367,340.273,36.00208,2.734932,0.03257652,0.5810193,-0.2117419,1.191038,-0.7018778,-1.540684,-0.1485372,-0.4719465,0.5154362,349.4963,8.563215,3.251074,
81.949,-0.173398,0.0122646,-0.1021957,-0.1708482,-0.09790977,0.07825637,-0.2755555,0.02518821,0.3476915,349.1388,20.55616,357.7808,0.1486613,0.3903736,-0.1218916,2.043692,-0.4103765,-0.9765685,-0.2789337,-0.4615468,0.5615031,338.9098,36.81738,1.357932,0.02644299,0.5834112,-0.2198236,1.228034,-0.7660013,-1.767015,-0.1482052,-0.4656814,0.5127742,348.0313,8.736917,4.741675,
95.871,-0.1568699,0.001512446,-0.1004367,-0.1601976,-0.07764552,0.08006665,-0.2773453,0.02492535,0.3463321,349.2793,20.58794,357.812,0.1476848,0.3902068,-0.1259261,2.005873,-0.3712153,-1.051089,-0.2775156,-0.4577318,0.5600803,337.5162,37.53229,0.09764937,0.02900995,0.5789249,-0.2245963,1.201236,-1.04949,-2.135992,-0.1480414,-0.458844,0.5103285,346.5623,9.196053,6.890947,
110.054,-0.1407771,-0.009714955,-0.09856375,-0.1595576,-0.05474496,0.0894854,-0.2789191,0.02453816,0.3450197,349.4339,20.60619,357.8347,0.151364,0.3870262,-0.1288216,1.894647,-0.3951378,-1.062039,-0.274961,-0.4531778,0.5594551,336.2738,38.27556,359.0051,0.02128846,0.5748215,-0.2406603,1.343099,-1.061463,-2.393105,-0.1481881,-0.4532363,0.5060101,344.6557,9.23836,8.931456,
123.473,-0.1246555,-0.01823484,-0.09676281,-0.1729559,-0.0300819,0.1119685,-0.2802323,0.02416444,0.3436483,349.6484,20.61233,357.8449,0.1595368,0.3848632,-0.130928,1.742445,-0.4585835,-1.027128,-0.2729208,-0.4490443,0.5582237,335.154,39.0523,358.0823,0.007197879,0.5494389,-0.2368959,1.195752,-0.7285727,-2.342097,-0.146507,-0.447151,0.503923,343.4322,8.544242,10.51406,
137.53,-0.1088555,-0.0243906,-0.09414305,-0.1599414,-0.01381054,0.124673,-0.281319,0.02365923,0.3423946,349.7836,20.62773,357.8205,0.1672255,0.3879026,-0.1404861,1.64704,-0.5707263,-1.090323,-0.2707731,-0.4449514,0.5567104,333.8127,39.90085,357.2116,0.07039677,0.5311006,-0.2306729,1.215172,-0.9935213,-1.81436,-0.144283,-0.4412178,0.5019052,342.3694,9.474087,11.17521,
