time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.526,0.03573004,-0.002308127,0.01287029,-0.02460386,-0.3252658,-0.01834313,-0.1375763,0.1392142,-0.7047715,3.06936,357.3742,357.535,0.02708255,-0.004998961,0.02441486,-0.04125696,-0.1252568,-0.05764177,-0.1989055,-0.3416287,-0.5819868,2.352181,4.353331,0.7484158,0.01066735,-0.004167182,0.02068823,-0.0207324,-0.001200464,-0.242395,-0.02110027,-0.3284953,-0.5734508,6.081177,349.4079,349.028,
13.086,0.03433764,-0.003710478,0.01347633,-0.04351776,-0.2987637,-0.01124556,-0.1371877,0.1391901,-0.704581,3.108662,357.5576,357.5063,0.02998347,-0.009884382,0.02902137,-0.05139025,-0.1025056,-0.03722114,-0.1984411,-0.3418376,-0.5814955,2.406005,4.414915,0.7644029,0.008553412,-0.02341834,0.02204738,-0.1768523,0.05733576,-0.2199733,-0.02122799,-0.3289453,-0.5731216,6.505633,349.3853,349.0554,
26.335,0.03227201,-0.003943173,0.01429255,-0.04826119,-0.2645459,0.002944515,-0.1367574,0.1391789,-0.704481,3.130944,357.718,357.472,0.03434729,-0.01585863,0.03195453,-0.07123279,-0.09837119,-0.02966598,-0.1977969,-0.3421285,-0.5808306,2.493922,4.506313,0.7924958,-0.001635798,-0.03639611,0.02072187,-0.2391971,0.1872777,-0.2228541,-0.02122809,-0.3293994,-0.5726941,6.902963,349.1291,349.1379,
40.438,0.03211523,-0.003235536,0.0146453,-0.04890008,-0.2475963,0.0145875,-0.1362281,0.139215,-0.7044002,3.160521,357.8973,357.4326,0.04293805,-0.02201917,0.03340027,-0.08785548,-0.1222385,-0.01650983,-0.1970996,-0.3425694,-0.5805763,2.591168,4.640276,0.7969891,-0.002640374,-0.04096131,0.02036155,-0.2225684,0.1879243,-0.3266411,-0.02123413,-0.3294596,-0.5723636,7.228196,349.1039,349.48,
54.317,0.03400232,-0.001692008,0.01497377,-0.05020091,-0.2578283,0.02854566,-0.1356719,0.1392481,-0.7042038,3.186967,358.1344,357.3733,0.05299097,-0.02856731,0.03334909,-0.1028065,-0.161331,-0.008325568,-0.1962835,-0.3430818,-0.5801896,2.691175,4.826958,0.7999212,0.007103838,-0.01546918,0.01575955,-0.04545565,0.1031388,-0.1791517,-0.02052899,-0.3287829,-0.5728498,6.995603,349.1157,349.4845,
68.007,0.03754874,-1.773545E-05,0.01533523,-0.04740484,-0.2842756,0.03999805,-0.1350452,0.1393013,-0.7039777,3.201854,358.4023,357.3116,0.06568819,-0.03658599,0.03219558,-0.112959,-0.2158386,-0.001758214,-0.1952021,-0.3436743,-0.5795818,2.804031,5.081803,0.7950841,0.03680359,0.01973364,0.01029948,0.110059,-0.1004107,0.1931338,-0.01904189,-0.3284003,-0.572409,6.453182,349.2312,348.9929,
81.993,0.04226697,0.001636841,0.01542765,-0.04376652,-0.3169254,0.02260518,-0.134323,0.139354,-0.7037969,3.22018,358.7061,357.3243,0.07997773,-0.04807436,0.03232685,-0.173574,-0.2807231,0.003421134,-0.1939046,-0.3444093,-0.5787611,3.038969,5.398654,0.807498,0.08582981,0.03212356,0.01624646,-0.03649203,-0.4160824,0.4980253,-0.01723339,-0.3282618,-0.571589,6.204733,349.7933,348.0985,
95.812,0.04669565,0.003410198,0.01547473,-0.0434403,-0.344446,-0.007516158,-0.1336025,0.1394772,-0.7036651,3.246128,359.0211,357.3571,0.09494841,-0.06126003,0.03066609,-0.2130873,-0.3539873,0.006910466,-0.1927946,-0.3455708,-0.5790159,3.268085,5.789124,0.8200294,0.1253122,0.01497037,0.02334783,-0.4405027,-0.5497211,0.758432,-0.01504618,-0.3282992,-0.5712277,6.583849,350.3043,346.8189,
110.11,0.05049102,0.006663772,0.0158613,-0.04324919,-0.3641309,-0.01397716,-0.1328065,0.1397063,-0.7035252,3.262891,359.3343,357.3394,0.1100532,-0.07667672,0.02906019,-0.2393114,-0.4241728,0.03075098,-0.191082,-0.3468013,-0.5780495,3.5165,6.227193,0.7845924,0.1594441,-0.01055619,0.02446573,-0.8261865,-0.5155382,1.058699,-0.01188453,-0.3285416,-0.5716737,7.225792,350.5208,345.1553,
123.452,0.0550645,0.009527914,0.01756836,-0.01760813,-0.391942,-0.008695874,-0.1318857,0.1398923,-0.7032155,3.205059,359.6875,357.3145,0.1265996,-0.09863146,0.03117651,-0.3204728,-0.5045334,0.08936233,-0.1893285,-0.3484343,-0.577352,3.928436,6.729557,0.6772292,0.2006028,-0.03390708,0.01895624,-1.006279,-0.5831425,1.119412,-0.008674867,-0.3292159,-0.5712757,7.791558,350.967,343.8121,
