time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.48,0.03083619,-0.02331016,0.01252884,-0.1096153,-0.08367883,0.02411386,-0.6817364,0.06262341,-0.8272655,355.4471,17.53957,359.3475,0.09787216,-0.1134207,-0.05464442,-0.1124145,-0.1731013,0.2569724,-0.69774,-0.4704441,-0.5930143,348.8939,22.11502,1.297832,0.05097327,-0.1157043,-0.06919839,-0.1919668,-0.165823,0.04459504,-0.5985807,-0.4844025,-0.622576,358.6412,3.455701,354.0861,
12.832,0.03145705,-0.02415667,0.01280183,-0.1203585,-0.08785511,0.02170661,-0.6812755,0.06231686,-0.8270584,355.5326,17.60703,359.4084,0.09515537,-0.1279388,-0.05415798,-0.1058175,-0.106919,0.2606879,-0.6965152,-0.4724026,-0.5938561,349.0926,22.14911,1.192907,0.04253149,-0.1440185,-0.06766175,-0.2353036,-0.004129651,0.1297588,-0.5982931,-0.4862503,-0.6233735,358.9601,3.266695,353.8779,
26.586,0.03172571,-0.02296109,0.01381958,-0.1187071,-0.09209701,0.01489862,-0.6808076,0.06204405,-0.8268071,355.5948,17.67806,359.4614,0.09664538,-0.1467557,-0.05429862,-0.1761158,-0.1177519,0.2746263,-0.6952117,-0.4746494,-0.594572,349.4233,22.26351,1.2105,0.05478876,-0.1731825,-0.07143035,-0.3926748,-0.1204533,0.06107837,-0.5972791,-0.4889177,-0.6244799,359.4624,3.578379,353.9818,
40.331,0.03214788,-0.02109716,0.015843,-0.1034654,-0.09824657,-0.002089013,-0.6803308,0.06178841,-0.8265001,355.6187,17.75568,359.5246,0.1011545,-0.1681651,-0.05581817,-0.2852384,-0.1827358,0.2809738,-0.6939216,-0.4771751,-0.5954052,349.8499,22.46888,1.361211,0.06448654,-0.1935715,-0.07801716,-0.3849725,-0.1945634,0.007994001,-0.5963836,-0.4917378,-0.6258067,359.7356,3.869104,354.0996,
54.001,0.03265946,-0.01870238,0.01781533,-0.08506127,-0.1026997,-0.01638614,-0.6798613,0.06156585,-0.826198,355.629,17.8381,359.5804,0.1066819,-0.1911562,-0.0602465,-0.3565441,-0.2638133,0.2696934,-0.6927069,-0.480318,-0.5965233,350.2492,22.74627,1.560189,0.07199349,-0.2168673,-0.08702273,-0.4061752,-0.1957949,0.02400793,-0.5954687,-0.4950346,-0.6270837,0.0629322,4.067542,354.1085,
68.093,0.03294144,-0.01752358,0.01976949,-0.05851856,-0.1106174,-0.02789762,-0.6794146,0.06134298,-0.8258985,355.6143,17.93116,359.6176,0.1094214,-0.2186068,-0.06287469,-0.4758153,-0.4088252,0.2377263,-0.6911625,-0.4837019,-0.5968136,350.7236,23.16319,1.962238,0.08110035,-0.2423649,-0.09527348,-0.4404947,-0.1414536,0.1764074,-0.5939874,-0.4986971,-0.629137,0.483288,4.152032,353.7958,
81.757,0.03281472,-0.01599418,0.02051018,-0.04716399,-0.1218467,-0.03505526,-0.678979,0.06118491,-0.8256404,355.6147,18.04008,359.6733,0.1113227,-0.2452027,-0.06467219,-0.3648257,-0.2918602,0.3482027,-0.6896235,-0.4874503,-0.5976501,351.1287,23.30514,1.748946,0.09505816,-0.2834077,-0.10376,-0.588541,-0.2331118,0.1580486,-0.5928611,-0.5030957,-0.6301411,1.112771,4.53443,353.7933,
95.535,0.03220093,-0.01509695,0.02046902,-0.04531203,-0.1338699,-0.04472774,-0.6785837,0.06102911,-0.8254105,355.6144,18.15223,359.7459,0.1128815,-0.2893315,-0.06375202,-0.2287229,-0.1997318,0.4669036,-0.6886175,-0.4927167,-0.5989881,351.5164,23.45334,1.351751,0.1018021,-0.3322903,-0.1118546,-0.7239656,-0.2224868,0.1039355,-0.5914612,-0.5088606,-0.6325199,1.836478,4.781778,353.8939,
110.323,0.03076853,-0.01475412,0.01942313,-0.06117975,-0.1467195,-0.05376678,-0.6782186,0.06084755,-0.825217,355.643,18.27255,359.8502,0.1146461,-0.3411511,-0.0591826,-0.1663158,-0.16781,0.6156453,-0.6868747,-0.4982635,-0.5990099,352.0581,23.68723,0.9102805,0.1091342,-0.3850839,-0.1167437,-0.9466729,-0.2046681,0.008277822,-0.5900435,-0.5138707,-0.6343957,2.862175,5.040982,354.1953,
123.531,0.02907622,-0.01617008,0.01776469,-0.0823956,-0.1548308,-0.06509314,-0.6778623,0.06054893,-0.8250349,355.6815,18.38739,359.9734,0.1113793,-0.4026689,-0.05215224,-0.149208,-0.08587656,0.7592164,-0.6860109,-0.5051801,-0.6001883,352.7122,23.78559,0.4175133,0.1259593,-0.4309314,-0.1397432,-1.022124,-0.2994009,-0.1603658,-0.5882697,-0.5206942,-0.6363587,3.688187,5.539007,354.7169,
137.25,0.0268701,-0.01757877,0.01558131,-0.1094654,-0.162833,-0.06428363,-0.6775501,0.06026843,-0.8248751,355.7519,18.51187,0.09375414,0.1051909,-0.474646,-0.04417092,-0.2409773,-0.01845798,0.8637846,-0.6845487,-0.5129091,-0.6003976,353.5506,23.8028,0.06741716,0.1326047,-0.4782481,-0.1601084,-1.044147,-0.2428647,-0.3707965,-0.5865662,-0.5279174,-0.6389021,4.407933,5.795462,355.4747,
150.772,0.02494308,-0.01962993,0.01403739,-0.1259994,-0.1737704,-0.06500674,-0.677237,0.05992243,-0.82469,355.8103,18.65069,0.2177585,0.09729272,-0.559181,-0.03203759,-0.5612987,-0.002002522,0.9709607,-0.6834377,-0.5215716,-0.6004075,354.8622,23.78185,0.1046458,0.1404588,-0.5273908,-0.186332,-1.088909,-0.1774803,-0.6134818,-0.5846969,-0.5356612,-0.6428019,5.136382,6.040688,356.4889,
164.908,0.02274993,-0.01977793,0.01336365,-0.1337249,-0.1889469,-0.06062803,-0.6769716,0.05967131,-0.8244793,355.8696,18.80836,0.3300218,0.08610044,-0.6447688,-0.02300237,-0.9718089,-0.08312579,0.9682967,-0.6830192,-0.5315213,-0.6007234,356.3604,23.86924,0.6250373,0.1446717,-0.578607,-0.2171219,-1.117086,-0.07918356,-0.8263134,-0.5827823,-0.5444883,-0.6461605,5.84551,6.191427,357.6507,
178.918,0.02055784,-0.01816202,0.01364263,-0.1225216,-0.2050873,-0.07369222,-0.6767478,0.05948469,-0.8242446,355.8653,18.97824,0.4558848,0.0664696,-0.729714,-0.01373982,-1.350252,-0.1543052,0.9292749,-0.682711,-0.5423828,-0.600248,357.9798,23.96316,1.401958,0.1551578,-0.6440464,-0.2480638,-1.257828,0.004065697,-0.9270964,-0.5802602,-0.5543265,-0.6502708,6.831629,6.320271,358.795,
192.487,0.01854304,-0.01640088,0.01401788,-0.1134661,-0.2167182,-0.1115376,-0.6765394,0.05924025,-0.824033,355.828,19.13608,0.6446111,0.03835344,-0.8143839,-0.001555049,-1.58741,-0.1238307,0.9580528,-0.6830145,-0.5544367,-0.6000183,359.6754,23.8967,2.065999,0.177234,-0.7238203,-0.2854086,-1.50133,0.02042588,-0.9524553,-0.5773629,-0.5653713,-0.6553214,8.154341,6.575641,359.928,
